,id,name,followers,popularity
2308,12zbUHbPHL5DGuJtiUfsip,Julien Baker,338007,66
2309,7fO0iCzJh7IvVEFiFYfOC2,Danny Bensi and Saunder Jurriaans,2435,37
2310,3Z0hrO5NvALfcVK5hk79CJ,Showmaîn,3544,36
2311,72X6FHxaShda0XeQw3vbeF,Slowdive,694875,61
2312,5fEKZRCUa0JApec5Xy095q,Moose Blood,178843,48
2313,1r9DuPTHiQ7hnRRZ99B8nL,Jolin Tsai,802647,61
2314,6PefeNwACgFmAXbcQmVknr,Jony J,66905,45
2315,6bEYoIUTLdcs4lZBNVw5L5,Molly Burch,76979,41
2316,6NrkINd80slV25wkBu9mEB,Wild Nothing,285783,49
2317,0Uu42xDsS3QBZiVNW9fGqo,树泽,191,28
2318,14zhvja4OxwrmivOB3LHOn,Nieve Ella,3793,34
2319,3nnQpaTvKb5jCQabZefACI,Jeff Buckley,997061,64
2320,3aIDSTKS9yH745GUQBxDcS,Fish Leong,694277,59
2321,36d1uVy1ZuZWqfnsPxCUOk,Left to Suffer,45503,47
2322,0LQyNolD82BRJeXoEr4bwa,Will Ramos,15134,47
2323,3at4A0WjozNDWJQZEXZuhi,Ricky Hoover,19,27
2324,68vO4fkFxLbWPxTSHosxsB,Tim Green,23811,46
2325,17j0kFtqn9Fss3D916jSlp,Sébastien Léger,65896,46
2326,4dvonCK12HCv1UUryzRppO,Willy Chirino,40541,45
2327,0l2z1SB8aaIp8vNhI9i5YL,Multiverse,10572,36
2328,2jGajbF57J3EZGtAjeH3Q0,Macdella,9018,37
2329,363CQz6rPzByyhhWS1zUQq,EyeballRay,6126,37
2330,5szilpXHcwOqnyKLqGco5j,Faye Webster,416197,65
2331,0DN5jjffBgjiDE1REvAzFR,楊紫,18217,39
2332,3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,10555508,79
2333,6wMr4zKPrrR0UVz08WtUWc,Black Coffee,967898,62
2334,0RtgAasyC15Sf1DXhtORls,Isaac et Nora,38742,43
2335,2jA6wEXprTZysvomP2krp8,Feten Feten,18012,43
2336,5hdhHgpxyniooUiQVaPxQ0,Nio Garcia,4530257,73
2337,2Axfmy8RlEqUHpK81UUOOd,Sam Sure,9581,29
2338,4yRSUmhuSJ3KcIMljdh4fH,Chat Pile,37739,41
2339,1i8TmQk2llivVppXakTAiX,Aeden Azora,140,28
2340,7mvvG63CNSY93JWAJ37rnD,Monica Zetterlund,47729,45
2341,5pnSNZZRyYViu2n58Zlw1J,Wali,1293956,60
2342,17lzZA2AlOHwCwFALHttmp,2 Chainz,7728230,77
2343,0fRrSOwkvXX4fixN9cdQu2,Emile Naoumoff,690,44
2344,53EZ5ABP35N5oPGYTvjwU7,Chico Novarro,5922,32
2345,3cohAS2UQTaOo80kCn8qjT,Ten Fé,36629,44
2346,5WtT8OzAjn0fJ6tondvHrI,Webbed Wing,7578,36
2347,5MmXZQUGs0eXP5PV79iKrB,Wendy Carlos,26550,31
2348,26WQwAYoinO6Cda6Gwy7yR,Rachel Elkind,272,29
2349,3V3ChkwvlWDJtMFuOKfYiB,Gravity Kills,57627,33
2350,1GVRgPtEC6sZFqvItIk3eg,Terror,158524,46
2351,5ObBtv5VunwwhQaXXnUrsM,KennyHoopla,171757,53
2352,137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,10965027,83
2353,4gbsj58PegOOgFxc5OfIt3,Willie Bradley,1288,29
2354,1kxc4wfA8JEm5D6xHTxXCZ,Gota,2999,32
2355,1RsmXc1ZqW3WBs9iwxiSwk,Sidney Bechet,120466,49
2356,3GzWhE2xadJiW8MqRKIVSK,Underoath,565511,59
2357,2cAXhrWAztXGwk6r15ibW2,Charlotte Sands,80306,59
2358,1B03KdvD2TCVUEeaDbP5qf,Mesut Kurtis,93184,53
2359,4XBG26mgvzGqT09eopG4d9,Marz23,91294,51
2360,1EMVtU2X6lNkNNfALzCEuT,寺二,47,30
2361,5goS0v24Fc1ydjCKQRwtjM,Johann Strauss II,431170,58
2362,6fkV4LaygxybcMjo4cJLrI,Andris Nelsons,4947,40
2363,3R64pTFa000X1uTEsJ5h0Q,Hiro Kurosaki,408,28
2364,1cONRqlhCuf0bNtBVBm0hC,無印良品,5882,32
2365,4UvhuGdFf75Cfan7lEU1J1,The Books,85519,41
2366,3ygIl3frs6gQCo1f0AGnRj,SERBIA,59426,48
2367,44ctaVe3os7HsW3ad0JbIt,doubleVee,464,27
2368,2KodXBuxZLmcqy3R1Oun4g,Jean Rondeau,9817,38
2369,6ZAxbpBVkZB2ydRapWuThE,Laurent Muller,7,28
2370,1nTQ9Kn7NvnRHLyHg06EoQ,Alice Bourlier,4,28
2371,54HcZQKC6S01pMUnUfo6v1,Maria Mosconi,6,28
2372,2j31b8VuqHDIsGnGMvThiD,Tanguy de Williencourt,593,35
2373,7F4To7Rp9vdkoaCi70TYD5,Raissa Ramadhani,26885,44
2374,0f4NQpXWIbD4ulV9KPctcS,Julien Chauvin,398,38
2375,4A6IKOWIPjQ2m8SpMtWqZn,Le Concert de la Loge,560,38
2376,6DPonzduAacLR7OvVxXsTq,MVW,748,31
2377,523GImBnBoIvcq0n8BZIv4,Lil Cherry,37322,39
2378,39i5B6umzWzkfMe12JrMwW,TiaCorine,47348,58
2379,4DBXSxqzYS9jcuOpkn0Mh4,Aisyah Aziz,9711,46
2380,4VUjAlb1nGT2FW5n4CPxwi,Super Grupo Colombia,166226,52
2381,35XjIi7RK4ckjgBrE6CcQo,Akshath,7869,42
2382,3MFEZHs5sogmFDMISdJ5BX,Nathan Mitchell,2221,31
2383,1ObapCOA0O7mr2wXFKEDNY,Jazmin Ghent,1899,34
2384,4F7Q5NV6h5TSwCainz8S5A,Duke Ellington,813679,58
2385,2hGh5VOeeqimQFxqXvfCUf,John Coltrane,1509561,65
2386,0bzfPKdbXL5ezYW2z3UGQj,Michael Kiwanuka,1284782,66
2387,2lZkXWxkZsZzBocxMjN1or,Sunny Day Real Estate,154580,47
2388,109FvbnDVNag1UcJDVpFlr,Brian Tyler,147768,59
2389,7gKCfXkWzSIIqF28LtrnsV,Serena McKinney,130,28
2390,79JJCxCCfJ8HufX6w8q2k4,Damien Jurado,174216,52
2391,7fSjnDr8tBO37Xbb2UXuYr,Richard Swift,43370,42
2392,5esenn11PLSJIISdQLn17E,Dave Holland Quartet,12420,28
2393,0vqJkZ0RpLZixt3lTmD8vP,Whethan,257781,66
2394,6TLwD7HPWuiOzvXEa3oCNe,Oliver Tree,2231386,81
2395,4hJpETVqz3jIrAH1WUzGEj,The High & Mighty,20440,33
2396,4FUYJaV3EXmjoyBK7tC6ZF,Mad Skillz,27713,32
2397,0Mz5XE0kb1GBnbLQm2VbcO,Mos Def,1338068,66
2398,5Zly5j72BTO6psXGz12qSt,John Lunn,9630,48
2399,2dB4ya2W1Gvng8gjWSPu2H,Eivør,200177,55
2400,43gWjTULCnVjc3zzs0wHhG,Danny Saul,130,32
2401,382aq8Pij5V2nE2JMHMoxl,Hoodie Allen,703246,62
2402,5VRErWhTZd0si1lqt1DwoW,Jacqueline du Pré,60426,46
2403,78sEozQOEJxzXegUuqRSgH,Daniel Barenboim,117280,65
2404,0mFblCBw0GcoY7zY1P8tzE,Domenico Scarlatti,137510,52
2405,0bouHpX4JiuPnIfP2jFxRi,Khatia Buniatishvili,81601,57
2406,45L7xrCulh5DcK2ueYJZKu,Gabacho,1775,35
2407,4exC9EVGcJb6F33htBWbkk,El David Aguilar,22208,40
2408,0dy2MCCdtamIXLSncTg9SP,Beatrice Rana,6685,36
2409,4UMCjCFEBDWVqw9tTrfxkb,Byron Juane,17237,40
2410,3UjPnt2nRmw10N58bBeNOg,Xavier Omär,385699,55
2411,6bxlchoOipKgLaJKgoCzOZ,Kchiporros,249389,51
2412,7yUFtMptVtCtg3vIR018vO,Pirulo y la Tribu,27767,35
2413,1wo9h8DP7M0M1orKuGZgWv,Masta Ace,190113,50
2414,7LdtN6h2Bln3e1RsS0Bxot,Apocalypse,353,28
2415,33ReZaGVb63WaJE68WgWuU,Lauran Hibberd,14970,33
2416,30qVSJGhPhrZLKG0H9DMA9,Bunga Citra Lestari,2888984,59
2417,7ctAOUlIAs7yuMODWE2Fyz,John Barry,90053,57
2418,5ZGDxHhju6eE8ja4IyGe87,Margaret Whiting,24536,47
2419,7aWpPjjgItUnXljFxYYKZI,DeathbyRomy,62813,52
2420,2ZmerElhvxg8uVKCmlZ4ij,AWAY,18261,44
2421,0kV0e99xlTJcLKSu8KrLyp,Benny Andersson,30699,50
2422,1w7cucUEPR1Yq9g03g6T8m,Xinobi,36819,52
2423,6tzN9Ew9w6JB0UQr8culs1,Gerry Mulligan Sextet,11445,44
2424,0TJB3EE2efClsYIDQ8V2Jk,Elbow,496812,55
2425,4zAOqBfNLyWFvj1e3yvypJ,Catching Flies,74345,59
2426,7wXTWO45lqpUejDkike0Gf,Sofia Kourtesis,35021,48
2427,1m2sKm6i2WIAvWxRrqunWt,Nina,13873,34
2428,1Op5w4ztYgqOsN8KydGEfp,Zhang Qing Fang,64102,44
2429,6FAeDq0UGuzHeLiUzz45mA,優客李林,20595,39
2430,0CdbG1eHVjqjkQsGoH2u1V,Peter Bradley Adams,95163,49
2431,3QOwPxkPpGvhbiPaEs7Pnl,Caitlin Canty,14029,41
2432,7lej6X2O5ME5i1k2ZOgE8O,Black Power,6199,43
2433,0ok7E7efNzcR8Bz1xDx8Zb,Von Goo,633,39
2434,04vdWVjgi45nrMAxeCEVQe,Bear Grillz,145489,45
2435,0bF1Nk4mVQlhDlvXq5P0ac,Stryer,1920,32
2436,77YbJ4a9IlKX18ck6qoot1,Meg & Dia,100316,45
2437,78CBFzwo7wwNaaTYVP5btK,Junior Wells,115391,43
2438,47MpMsUfWtgyIIBEFOr4FE,Lunay,8150006,72
2439,3EOEK57CV77D4ovYVcmiyt,Dennis Lloyd,633018,67
2440,74NBPbyyftqJ4SpDZ4c1Ed,Tom Morello,148593,67
2441,57BQpa68l2PMgP30MTulze,joysaaaa,8617,43
2442,6S40FdKeiCsGHth3mulKl6,Obbie Messakh,97679,42
2443,6u4hfometCwpGaIAanlTAv,Zachary Williams,1483,29
2444,6WVnBgqJfj9Iw9gpBed9fJ,Alien Sex Fiend,98016,36
2445,5sM0rohMauU34KstMcmrw9,Melted Ice Cream,15175,35
2446,4iovNkf44dsELmo3E7XSKX,Gary Burton,46156,39
2447,5olDKSsFhhmwh8UCWwKtpq,Chick Corea,322154,52
2448,3w8fdvgPp2aKgy125EBgVg,玖壹壹,202120,51
2449,1cg0bYpP5e2DNG0RgK2CMN,Joker Xue,604057,59
2450,46OJt1hMEeXtny1BebzNMF,劉惜君,17527,35
2451,5xDjKV6UvzyrI3RnwHq02G,Paris Combo,57794,48
2452,3YOvdmjSEwOqRAJ0ttfwCx,Gupi,25556,48
2453,04Y5zXsFqYRzDr6tMXj6aL,Fraxiom,28612,49
2454,41f6TKH0EoBnj3N4xIp26g,food house,33829,48
2455,14F3jEeosuaJHvcu2el861,Oleksa Lozowchuk,1307,40
2456,4JBM3QQitBA3Aq3mZhvhrv,Julie Elven,3250,45
2457,4DpSdMOP7JLMUGjNpri704,Melissa R. Kaplan,211,33
2458,1LUNypbU0AXcWNgrcyHzVN,Luthfi Aulia,101067,52
2459,0PgE39BqM3dTVk5lyttaBb,PSYCHIC FEVER from EXILE TRIBE,12081,40
2460,5MDug90VBdUSLULq3hBU4X,DVI,1551,28
2461,5BNxCzxFB3jcXJ2SGwjzEH,NINO,618,26
2462,3xX9AovnIocwhUP0Npwxyy,Prong Praison,179,28
2463,0n5eyZr2XjOLUODPGZrlLB,Steve Goodman,20433,32
2464,3gCWfv5obnwNI5vF6PTAwz,Peter Asplund,1400,32
2465,0u7AFb2NdypFhoLJ8tYH8I,Hans Andersson,84,27
2466,3yV0vWr0YdP5rPERtUL775,Johan Lofcrantz Ramsay,11,27
2467,1kW3Vmt2UDZfYhc9So72dS,Lars Jansson,4379,37
2468,2oCrGFAUJwBVFaaIM8c0AO,Depresión Sonora,244351,58
2469,4Ul5nI6dNwODUPY8lufzk2,Madylin Gilbert,4609,38
2470,0PlTbBrPOOOmJzprmZ4cdM,Itzza Primera,72915,45
2471,1JHgX0v8Dx86wpfQkZuJFg,Noreh,20933,55
2472,49GY4uPAwdlk5lSGtfKWYl,MJ Cole,49517,51
2473,4A1yfFuBmBOgzv4Oe3fFHk,The Faint,79386,40
2474,0HTpLUNPRxYfmKRrnluHfq,Xuefei Yang,11362,42
2475,0Njy6yR9LykNKYg9yE23QN,Nardo Wick,624033,73
2476,6QzMY3tnu0m56eKUnr4uCF,Alfie Templeman,148199,59
2477,6T4OrfxxOTkAUKAe2gg9fZ,Sumbuck,17691,47
2478,5Hkc7jwowpk34bekT1ptFU,Kama Vardi,1049,28
2479,6l6NgkV6IWYKlRN7jHCQmt,Stanley Myers,2974,44
2480,5i9SOsOTEhfq7CWcTnjh1y,Lars Hannibal,286,30
2481,3eQRx2K7xDJFIbuzZt4wOk,Anthony Willis,1424,38
2482,2exkZbmNqMKnT8LRWuxWgy,Moderat,659011,60
2483,7h9uypOhMJuqwLKsMghsLK,Kin Leonn,2189,35
2484,1WZarnZpWEv7dDtjAETt4X,yeule,127265,47
2485,6vjYF7rDvsWBtHnPgBmJvs,Robyn Sherwell,13312,38
2486,422RLznpwUa5FsQgnTlgUH,Great Good Fine Ok,124937,51
2487,2YqJwmohaNjg9lg51flSax,Chiiild,84479,54
2488,11dABkjSoOjcP9p3TFSNRj,Jensen McRae,42558,48
2489,04XdCDDrPnnqidaVBTOQjt,Hernan y La Champion's Liga,102371,54
2490,74Hj7BmnUXyx2udrIEIKwX,Fear Factory,599002,56
2491,3aswb2tJV8Qys1Xufxn59P,Rhys Fulber,5247,45
2492,7qlye19Yivz8Iog1ueVGzw,KyleYouMadeThat,6442,38
2493,5rirYSrpdHexU3pcU1ANrV,Yvette,159,30
2494,2I6BKeCoduZbfZJzpSNwUj,Cheerlebridee,93,30
2495,7CajNmpbOovFoOoasH2HaY,Calvin Harris,23275917,87
2496,7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,9457019,84
2497,1020a42xVklY6c56imNcaa,Slum Village,292696,56
2498,08rMCq2ek1YjdDBsCPVH2s,Amerie,874493,56
2499,4d3yvTptO48nOYTPBcPFZC,Eve,1212566,69
2500,66FF9LF0uO3W1zxEN0m8uN,Ronald Cheng,94597,50
2501,3fUItdzxV5l9jupo5FkFwB,Tirri La Roca,221616,52
2502,3LefT7hR0PJgShJNQoPns5,Zhang Yu Sheng,119183,46
2503,1vJHfCreWAS46V8RZ67ojo,Ben Klock,114741,34
2504,3c4jBYA9Q6SFvKxMBTACgg,Ceilidh,3294,29
2505,38SWPOPO1YqxUPnT4AAoID,The Mayries,91962,60
2506,1KA3WXYMPLxomNuoE22LYd,Gram Parsons,127966,43
2507,6gbGGM0E8Q1hE511psqxL0,Ray J,715689,55
2508,5tth2a3v0sWwV1C7bApBdX,Lil' Kim,1568281,67
2509,08P7D5oQ3HUmQ0Gjbw6nzR,DJ Gregory,11197,35
2510,0l59CBSPDfKBXlyHya0pew,Gregor Salto,36165,52
2511,6kL8ioxe4mWK945hvcHLkS,Yo-Yo,12336,30
2512,3Mcii5XWf6E0lrY3Uky4cA,Ice Cube,6727648,77
2513,6zWfzjBaMu0anAw2kHMW0O,Martin James Bartlett,913,39
2514,2Inoz6jLPqUSNqe5lyZYhw,Joshua Weilerstein,160,29
2515,3PfJE6ebCbCHeuqO4BfNeA,London Philharmonic Orchestra,250632,66
2516,13PVzQGDDypUa5eGfJEVob,Roland Toubin,230,43
2517,2v04CAaxpr6sSELBPMOkoQ,Danny James,118,31
2518,0Ece4RFAFNTEpYaTHZWuhe,Es-K,4405,36
2519,1KfQchWVE79W6evo9dDBUN,John Culbreth,87,31
2520,395oAJMtpPY7ovJ9GbFkGQ,Jeanelle Bolduc,700,50
2521,7DeuppKQdCVhuWrzzCBBpc,Hiromi,204095,54
2522,4jSvNq6yedPhkC4p3zlznC,Anthony Jackson,5010,38
2523,6pPx8jYe1vzHuQea1st8Iy,Simon Phillips,24628,38
2524,3llSwjdelb4sV1khXfWFPQ,Cedric Armfeldt,210,27
2525,0hekyZHacb34zACbjg2VSz,Grace Olimpia,82,27
2526,1VAupbjOIpMJk71kFmXrKy,skyswimming,1089,43
2527,7M0d2czaURfOceXzgtcA2b,koolmonke,85,34
2528,5wu05jGsVMAFHYMYHqCB9l,Avishai Cohen,182896,51
2529,1U1SWJdIJlrIcmhuBa78we,Abraham Rodriguez Jr.,651,32
2530,2VGICkSc7ni1sr0orWXLo0,Moon Swan,52,38
2531,7ftRhte6NNzoF9MIKfKJsP,Chama Wijnen,2785,43
2532,0kbYTNQb4Pb1rPbbaF0pT4,Miles Davis,2382473,63
2533,5ncBRFyyylFng7kQJaRXN0,Wynton Kelly,34475,46
2534,0M1UOBJZ9tcKJbrbnVlHZG,Paul Chambers,32649,55
2535,7KLg0R9RSUabK2CG2MTbBJ,Jimmy Cobb,4016,40
2536,6iMX0vvTY8FLgjeuNLzAAn,Astor Shelby,108,27
2537,6bhgnwSJ85LTzAeWRFXrzF,Noé Mina,429,47
2538,0Sd0BsazzL4j7U88C3v2iB,Odd Panda,440,40
2539,7i9PhtRTxJnGvgoOXgTox2,møndberg,1317,53
2540,1csp9v9FfSxU0LcBtfWFCb,Tibeauthetraveler,7496,62
2541,5SyCTZ8X8YQCI0J1VRp4iC,Phonte,84145,47
2542,6EjYYwIoRhEvogWhhnGGhw,Silvertre Pinedo,17,30
2543,1AoIc5YFH0aSFc4mKqBEeB,Jules Massenet,30393,54
2544,1U4pv151m4SgVMg8fXROYp,Julian Lloyd Webber,13548,54
2545,3bRgHXc5F81fdXrdh5jpz5,James Judd,650,50
2546,13gyOR6KA3pA8MIuWW2Pcm,Lucas Forch,1060,39
2547,1kzntvfEnEvuhMeA3IcaZi,Mino Conte & Co,147,47
2548,6ihM9B0SRS5Xcvsw03Y1Vi,Jim Perkins,3643,54
2549,2Ks1Z1scmEDZfaYaCS7Osj,Surprise Chef,46093,48
2550,6nJ2MPazBFrwU07sGCpdcO,DESH,2023,52
2551,4QvPq5gns3HmrXPy67CciX,c e c e l i e,1009,44
2552,4LMsUGCTzMsLYcL90zb8sF,Eddie Henderson,13560,34
2553,6VOBt4TWKchK9yAYqEwEqG,Empty Space,2815,40
2554,3msrl8nVpOm5bwGTr5lyLm,Zachary Winslow,112,27
2555,4GaGfgZnYaU8OEP5p96AQT,Swedelo,20,32
2556,6TjvSnmtFpeJvto4Ihzozz,Emilia Branco,422,47
2557,1oJLuwoSGBnbUVL0ol9m1b,Deirdre Fetter,71,33
2558,7pcKNsR8Kj7AIXtJT7u46g,Peter Mandel,7,28
2559,1dLXnfFWsftCVP7eNMg9bf,Svante Söderqvist,332,28
2560,3WcxxtroBeJy2PPN5s6CRW,Adam Forkelid,341,29
2561,542yTnYI4To78OAWEblioM,Calle Rasmusson,822,29
2562,5AOB5inMqu92bUZuE6q9L7,Hearth Mason,92,40
2563,5OJrYNaBOdmPu2XsvH7tiW,Felix Tanguy,223,54
2564,2mjU7FFvohRKtvj3xgRkqk,Oddability,529,37
2565,1NueKSreiFLxEJ1ml6nT8Q,Roger Kellaway,1967,30
2566,5qIlfIzgiSefp5rj8CtYK1,Jay Leonhart,528,28
2567,3Bm6MhzPUczH3Pej2FNqGi,Peter Erskine,17407,36
2568,1zBXAlRbmBsKxR6q9Xwph9,Diane Edison,70,29
2569,0N43eonuFdAXrUaAyFJAmQ,My Little Guitar,155,43
2570,4ZITuhWAaVoUTge2JwIton,Rudy Raw,2049,51
2571,2rUcJCZNHIVPJ5iZUbnUkY,Alcynoos,1740,40
2572,1p6OSG0rFg8ISBQXjWsfgm,No. 18,150,37
2573,13xgTeeJ91pCS0JYRCL41b,Paul Moretti Trio,1266,47
2574,6QhnbblQwendc1TdZMj6qd,Mark Jubel,89,32
2575,1BlPnxWt0crhcYDCPS8GeV,Diana Juliet,110,27
2576,5CqGgJNg6sTMBr8KbBCqYn,alixe.,1220,44
2577,0lb8V1RudMLNNsRF7mENZW,Lena Bickeby,211,27
2578,3chQixmxhv9UmwQc8aBApA,DLJ,10852,54
2579,7iuqKzG95voUC4pEkNSSLa,Bastien Brison,226,45
2580,7EQWExaNGfO6BJ8F6kRJCh,Florent Garcia,4043,39
2581,5EMhnsc8XoFAR7Cpb8TjPv,Korey Wade,1771,39
2582,1ytRxYe87vfftgDbZ9kGw8,Echo River,1352,28
2583,5fgkrGRJJ2FcosHfzHeXOu,Cyber Soul,77,27
2584,0jclSzw2eZAu8huZPEcOJ9,John A. Nilson,1646,45
2585,2iZyGXzGD6s9U9QkirdcbF,Naturally Recurring,4074,42
2586,5gKSmbeqGuqoj0uPIDoTbJ,Yugi,516,36
2587,3yRWWNCOIgyPCX1QiSsumr,Lofi Saint,185,33
2588,43F7L6jcGu1F0TpEmS27mw,Nora Levario,52,34
2589,3DNIrvvFRz1cTJxXgo60y8,Deuces,135,28
2590,7dZBF3sd847LS3Fx7iwEuZ,Zane Massey,3,28
2591,0rgw0PdrFhmiayr1srwKkH,Lifted LoFi,4192,46
2592,4LPoFO74bCM3VqcLryqJqZ,Sam Edwards,145,28
2593,1JS0Gw2KxVFPmFNivcjmgt,Tommy Berre,3785,46
2594,0oYx4r2AY0nWFoE5KUyqQI,Moon Ladder,79,26
2595,5g8EUiiIZDqp2xd9eUUHin,Enluv,4593,51
2596,4Z5eM7HLu4b0LAKrywoWR2,Kendall Miles,18539,46
2597,3nh2jsKXbzQzTBm5qzVXEP,Christian McBride Trio,8303,33
2598,33FKoUeAEFuzVHGBd9IhcL,Mindeliq,1275,49
2599,2VhyMRukJ2e1CgZ6k7Tux3,Dpsht,2017,54
2600,6Z65n1gThYKu7yuFqF5XmB,Zarobi,71,42
2601,0M2jyp8P5yTxQcdPyCdDkM,Lo Mimieux,7578,52
2602,5A05k3XjnB2j83Vw8Iigx3,Hello Artemisia!,234,44
2603,5j5qAA1DTYRbbk8g72F6dT,Melt On,114,37
2604,2jqODWgHJI8JDjZOyf7Xy4,ARISU,919,36
2605,5mo25h1sQIVjZ4gIgIK2Lm,Lucas Vendrai,480,31
2606,5laMomQR4uO3PR7cNNkWQy,Henri Bentley,553,42
2607,3e4aLWouBXjJXSFwU7ilQA,Piotr Wiese,2181,52
2608,55CdGRtywBf5eAehITb8IZ,Aster Mar,5,31
2609,1dGyneCVpOnWfd9eCPGeMj,Wings for Louise,839,35
2610,3NUtpWpGDoffm3RCGhSHtl,Mount Kimbie,304516,54
2611,10Kcf6pASW8OjUvTz3p9e8,Yan Springett,1637,46
2612,4QQM0xwh18KQeE0CrnSqyj,.multibeat,508,41
2613,4adNSdgdmFQ1vVIebJxwVt,Noflik,2776,46
2614,2v62tGVulAui917rxpcmVJ,The 2 Inversions,1787,35
2615,4raiE8vGGRVn7J1dPb1fbG,Roman Jensen,263,27
2616,6Uipo5JiSrwG7oeHHE1E3Q,Rasmus Holm Quartet,166,27
2617,7wa9AhhXtpXyN7huAtsgiC,Alan Shoesmith,831,43
2618,2Y8i0N5eDGrqRbk3MJGBni,Liad Abraham,5552,44
2619,1uNKwFEjuT8w9eXOCqrcAA,Norris Melcher,252,46
2620,2wWyy4LUiILXOvvCF0RSQk,BƱBBLE,988,50
2621,57LkmRYAzvaq7lt1JI6oZb,Andy Sheppard Quartet,2642,29
2622,3OW3qK7Wl9ESAGLvjVOw2h,Koralle,5713,49
2623,0MzwdYm3L1uIIFASbl13XK,Isatta Sheriff,3206,33
2624,4iE9nQEjk0R2eebGwY5Uyj,Torsten Friedrich,7,28
2625,7Jha5lv1MsoExRH2GMSNLk,Mallias,407,30
2626,3xs6vmsEWnke7fTjjn0n3j,Danny Ryan Jazz Band,369,45
2627,7IshNIQ1vOJIBFBx7FXfcn,Harbor Stone,77,28
2628,4ptl0i0yjT7UQ3seccQ484,Dana Leccia,36,27
2629,4IZnj59pur7nfqpdGzuPF6,Rebel Kleff,4805,42
2630,7yMruV2Y0a7ib9RLj9mLQQ,Kiko Bun,21969,45
2631,1gqL9JWgVW2O87KbYWPNbC,Bob Berg,9262,30
2632,1AolHfMZcrDcuJEnoAis6B,Louis Debreaux,195,27
2633,4tFyFMcMdlqK8b4RoADlS2,Homson,24,37
2634,4efXbuujGTBlH1mfRkvnpJ,Nocatchphraze,291,35
2635,5o0nK5sGCqA1E4MTOCgpSn,Tannenbaum Trio,216,37
2636,5EjKjFGvMmVUGCfAyDY2lG,Cloudchord,22120,47
2637,52Sd0A8IsB2XLpEUIvs6En,Alex Decante,60,27
2638,2Kdx7FakZqck2kep2MyTW4,Beyond Moments,57,38
2639,3yb8TZjDnL3VzpwqZus72C,Beatific,23,29
2640,0kCNNJfXF8AOSqRIC4aoza,owlh,3894,54
2641,6kHG4q4IIYCw3ijwWZs6Zx,9ICK,903,42
2642,0lseLLxf3jeiML3aTpqo9R,Calvin Bennett,105,42
2643,639xerhpqwPMYay6bkjz75,Koby Laver,1398,55
2644,3OBkZ9NG8F0Fn4oNpg0yuU,HA SUNG WOON,238184,65
2645,4h7NLIlg1oYdEtfQJfyto0,Nouvelle Vague,339014,55
2646,2Sk0H4rS0QuQESESHELFy0,Mélanie Pain,10739,46
2647,55tJwpPIz9BMrSLM45iEXX,9MUSES,214395,40
2648,39EEmUKhvMcVn8icCyQlg5,CIKI,110274,48
2649,3DZrLuJOQFKqV2sjMsKb1V,JENO,68328,55
2650,73JoEuxW6Q8dYPQ9oseUmX,Joao Silva Olivieira,23,32
2651,5odNYb0R6MGVmindrMrYyk,Martin Kohlstedt,38953,47
2652,4wYk01oPJNfaEssVFL46oQ,Coast Modern,177064,50
2653,3ohd0JKCnX1hSO6VinMe7A,Black Rose,4870,34
2654,4sctitB70tTmziCPMwYJJr,Sachal Vasandani,4068,38
2655,4HTzfZgrRnvNBnsXjhs4mp,Taylor Eigsti,8343,33
2656,0wTdAqanDZiEonTBUmBSQh,Eric Harland,8285,36
2657,1hyKcLTz5pzxyla8DxNTcs,Carl Bagge Trio,1371,41
2658,1b8kpp4DUwt1hWaxTiWQhD,Gal Costa,681839,62
2659,5zdwXdtL9IXBWVVthJvHjE,Höper & Lundgren,560,30
2660,3SvoerawAn5RAZ2N9osc3z,Loverground,3892,38
2661,3KNIG74xSTc3dj0TRy7pGX,Yung Bleu,1300211,69
2662,2P6ygesd9xg5DPOBnda2jg,Arvo Pärt,231323,54
2663,6ttz1LgWFVgRiNDOjtDb2L,Renaud Capuçon,13986,49
2664,0z1uScA0e01UuE6ipHzEFK,Guillaume Bellom,232,29
2665,5Y8eJDj37KhaEeqbVO7Ag1,PRETTYMUCH,1260897,61
2666,4vkiuGgB6fHAJaTqS87WlL,Rosie Frater-Taylor,3922,33
2667,2joqhIRsfoh7YoUdtXrQjd,Chris Hyson,2531,32
2668,3ODYbknLzVe3cWQzVfbzGB,Tab Benoit,79260,46
2669,6055P8DekQCGx47sckcoIF,Louisiana's LeRoux,826,37
2670,68l2i6GeNtwQlhKS59u5bu,Paul Desmond,137218,55
2671,5pMmqpG3HsoJ6EDDoXGXEr,Jim Hall,65043,49
2672,1k7Cc2WGh6LAE1TUh6dsiy,Dark Heart,8084,52
2673,7uas0F5EhsZg6KDJ7yy7rW,DallasK,44018,55
2674,2UqjDAXnDxejEyE0CzfUrZ,Robert Schumann,510159,67
2675,06n2rDm62tW55l6cZEL15r,Oskar Schuster,41743,53
2676,0Y4inQK6OespitzD6ijMwb,Freddie Gibbs,1131503,68
2677,4m9uyzV105Mtdiz7mEco9J,Silly Boy Blue,13995,43
2678,2to8xMgnoxHCXPF7eWJPvg,Nestor En Bloque,383656,58
2679,44Z5ZP2F1omniNpGEdNDdt,Alison Balsom,24779,39
