,track_id,album_id,artists_id
3266,3iFVt19wv56fvL1HzvyBWe,4siwHDYhJnsfLtxWHpkQ9Y,['75QQAQ1DfmGW500AJZbM0i']
3267,18ZK9RiSZdZVTkzVFw0yin,0yXs7bd41x7RHD8cbLDpbV,['39S7Y72G0tdDPy2INGFicV']
3268,3WO5AlplUfAfKvQWcRh6ru,6UXT5D9ZrcgOeIyR01aouc,"['6kA65euBMiB9byVyLbfVDq', '6tMb6Fah1HWzlaHE9ylNGJ']"
3269,0GY6fpwqKAeNhZDRljl09k,1PqUcLeDv9ybJdACbwEOXt,['3bAPo06XsUX6fo8iHYUqH7']
3270,1fXHTDYsJiFOjVWITaFp1j,308xacxloeHSt2tzLCWli0,['4DAcJXcjX0zlQAZAPAx4Zb']
3271,2ATlxy4UImFBJlHFQMSAst,7MCYCgE6fQHYkhj29FHRcY,"['6ogIjp0fsbUxlqy9q2rvrT', '7HJDRQAfEcFiARVehhM6qD', '74yfTxb5doXjUcv0g1DaMi', '4p98lByTS8r4eAqsfRAJsc']"
3272,2U8NXPTXZWG2O0ye2sYRiH,3qpAHoOLWeXRNTaGzeYf13,"['1VBflYyxBhnDc9uVib98rw', '25uiPmTg16RbhZWAqwLBy5']"
3273,339kbFvapCRr0kfMTqjSay,2TfZfcBAgaDgdylHnPRs8m,['3HYuDfDJCzvtSVHWpNndWD']
3274,0VZoywpdMocpfq3fcYpvMs,1SXdjqrIj85AGunmdmMeqd,['5JAuEHFIUj9FqnQRrsmISo']
3275,07BH0wVsAWdR6ruwDVU2ZZ,6by10kqKUIavOblpQGFvFQ,['4SR9oxWziAoPR4kTrekBi6']
3276,2Zz4TqshhtdjbsYsR0qtRk,2lKAtDnoxL1eB7vzKdEWGq,['6LwvSdL2UhxsNvIyvYqoql']
3277,3Oh1tYiGp6hqxjRTLxdq7X,6EGa1jdjC6Ub55COnckutL,"['1NDYAcgpsX4ony5CD0QIxW', '2XmqtWcNsjq5XxlE6p5WrT']"
3278,7w3DI4aaFM6cG1nUx11U4h,3UgxzujWZx1I4QQf0CfBv8,['5WesSfZwdtLI1iy05rJF0S']
3279,2u1KgXhgMvf0aFcP3Yy3h3,5vUaFWnrhKwl6UWTDeSJos,['5WesSfZwdtLI1iy05rJF0S']
3280,4vB5YCnhYmXy7oTl9Erwkq,5TDNM7Go6CVhifvYLUugj7,['28gf2piFx6cAKOMIwcky5a']
