,track_id,id,name,followers,genres,popularity,extract_date
15,1ewtLkn4AAI61aZspvt85s,1IdRNuzZylVdtc9oA3wZTk,神前 暁,13083.0,['anime score'],45,2023-04-03
16,1f2hIPiAT870zgTAr7o1Jp,1N0ymPm6hUQbmzXDuERfeT,Big John Patton,9703.0,"['hard bop', 'jazz funk', 'jazz organ', 'soul jazz']",27,2023-04-03
17,1fEOejvs3lGYCkdTmicb8s,2JFP3hk2ys0hH6nnoduRkR,Novel Fergus,8341.0,['hong kong hip hop'],43,2023-04-03
18,1fEOejvs3lGYCkdTmicb8s,4hrSnopounpvRQy7EfH2eY,ZAIN,602.0,['hong kong hip hop'],26,2023-04-03
19,1fyud0ImazG0PUyVQG29y1,2oK5cSlJAH5s2Kx5e1zcvh,William So,65434.0,"['c-pop', 'cantopop', 'classic cantopop', 'classic mandopop', 'mandopop']",44,2023-04-03
20,1fyud0ImazG0PUyVQG29y1,5sOVNhUf8T3jiPhvFA6T7L,Kit Chan,29638.0,"['c-pop', 'classic mandopop', 'mandopop', 'singaporean mandopop', 'singaporean pop', 'xinyao']",43,2023-04-03
21,1hrF3WXuEqjP5N6wTHSDH3,3XCnp5UV5wnNw49Xuka9qH,Sammi Cheng,322018.0,"['c-pop', 'cantopop', 'classic cantopop']",53,2023-04-03
22,1hrF3WXuEqjP5N6wTHSDH3,1kfWoWgCugPkyxQP8lkRlY,Jackson Wang,3750164.0,[],67,2023-04-03
23,1iZ1nPS3fNaN68uZRUJPmV,02qXVbvAMyWhdHb2GfUcXM,Marc Streitenfeld,20068.0,"['german soundtrack', 'orchestral soundtrack', 'soundtrack']",58,2023-04-03
24,1mdTyzlaJo6P8CzeAM4iMq,7vZV2UPiXQMVesiAxQmvBp,Enforced,18033.0,"['crossover thrash', 'virginia metal']",33,2023-04-03
25,1nJ1e4KA6flzNjWnkH8O5i,4doI7TR51c6DTaveTwpIkg,Emilie-Claire Barlow,75058.0,"['adult standards', 'contemporary vocal jazz', 'lounge', 'vocal jazz']",56,2023-04-03
26,1rlASnWYQsgGz9g2YVCl6I,1KcnqRVBBJ2FUZMQUn3k5P,Kendra Jae,5476.0,[],33,2023-04-03
27,1rlASnWYQsgGz9g2YVCl6I,6cK3NBO6uP7hh0oyuVELFl,Saweetie,1761992.0,"['cali rap', 'dance pop', 'pop', 'rap', 'trap queen']",73,2023-04-03
28,1vRJrhhctvUFI1X44CVn8V,7ha2CwInFLU6MVnKZoH2qv,Taarini,8182.0,[],28,2023-04-03
29,1vf1W64zHB38NbhWAEEjm4,6RcGBK2omFMg41g8NCvnvx,張艾嘉,19527.0,"['c-pop', 'classic mandopop', 'taiwan campus folk', 'vintage chinese pop']",34,2023-04-03
30,1vjHFgIdNuLXojpkzysoV8,07NzVZ0BHZ0QOOw7nGvCgo,Big Joe Williams,36313.0,"['acoustic blues', 'blues', 'boogie-woogie', 'country blues', 'delta blues', 'traditional blues']",28,2023-04-03
31,1wT1jaAjqwigxsRu6ooBbt,467M2s2YxXdlL2ZpDUNL3A,Paleface Swiss,65836.0,['slamming deathcore'],52,2023-04-03
32,1xXNrpcZ7UyKVWiI6GEc75,1OGcRXAY9iO4egWiIBqX8F,Graham Central Station,95472.0,['funk'],36,2023-04-03
33,1yD1YZMizn5MnINHhN4Hwr,7wxLYZxFPf1HWPIaGesxAg,Dan Shake,13698.0,"['float house', 'jazz house']",35,2023-04-03
34,20teuWmqXLyMsKHVGK0LT7,0Gwk81mxP1xqDfRDNMUmQ3,元衛覺醒,7545.0,['taiwan pop'],25,2023-04-03
35,219jqVvucWF77DMgyB3UAf,6guLg5yfcFlYyRp4DzrEO2,El Otro Polo,11436.0,['venezuelan indie'],38,2023-04-03
36,227nezDEiXyyQvUyGsB2S0,5cMTiWeaWidGI8hVoZY8Ox,Perotá Chingó,310923.0,"['argentine indie', 'nuevo folklore argentino']",54,2023-04-03
37,24FADyq2xFPud5AD4fDctm,3faEZMpTmZFXpELU1EwWNL,Jordi Savall,119523.0,"['classical', 'classical performance', 'early music', 'early music ensemble', 'musica antigua', 'orchestral performance', 'viola da gamba']",55,2023-04-03
38,24FADyq2xFPud5AD4fDctm,7Fu8GId2mQkNzqDbZbcDWM,Ton Koopman,29494.0,"['choral', 'classical organ', 'classical performance', 'historically informed performance', 'orchestral performance']",53,2023-04-03
39,24FADyq2xFPud5AD4fDctm,4LnhtD584uyzKVtVjtFpPb,Ariane Maurette,33.0,[],25,2023-04-03
40,29Ym1MRlru8wWI7CS6v05B,6XFVoO2x9F6P1FxZy1PG4H,Cæcilie Norby,8158.0,"['contemporary vocal jazz', 'danish jazz']",33,2023-04-03
41,2C4ESQIc6lROCWKMwffsU6,1GUaQ6GpaxFPKZ0SCSsnwD,Skullcrusher,31039.0,"['art pop', 'bubblegrunge', 'indie folk', 'indie pop', 'indie rock', 'small room']",51,2023-04-03
42,2DVlE8GYES8tJaETtKOAaw,7GEHoJXxJ6wnS8dbgm0b1E,Yahaira Plasencia,254093.0,"['modern salsa', 'pop peruano', 'salsa peruana']",46,2023-04-03
43,2DVlE8GYES8tJaETtKOAaw,7AqX9JGo4WdLp5gPNSRoDJ,Cielo Torres,82235.0,"['pop peruano', 'salsa peruana']",40,2023-04-03
