,track_id,id,name,followers,genres,popularity
9409,1aYDsJfoE3BXwGwSMJJozQ,0MYdiiGNmFHP2uN7gpVcz3,Enkelejda Shkosa,33.0,['classical mezzo-soprano'],13
9410,1aYDsJfoE3BXwGwSMJJozQ,2UJtjEpwcWob5RW4OM01NX,Fabio Maria Capitanucci,86.0,['classical baritone'],16
9411,1aYDsJfoE3BXwGwSMJJozQ,4C2Oz8KvPSkTS7LzeIkyTx,Gregory Bonfatti,104.0,[],23
9412,1aYDsJfoE3BXwGwSMJJozQ,2OHnFY58Dg8c2SC2PtootB,Jonas Kaufmann,58785.0,"['classical tenor', 'opera']",43
9413,1aYDsJfoE3BXwGwSMJJozQ,2Mi20SSCqDqjMRsJXHD72f,Orchestra dell'Accademia Nazionale di Santa Cecilia,4554.0,"['classical performance', 'italian orchestra', 'opera']",51
9414,1bkMM9f67Taz4VhE0eswro,0jMMS87c4v40JITdDE0c1R,Ben Aler,1611.0,[],26
9415,1bkMM9f67Taz4VhE0eswro,0jMMS87c4v40JITdDE0c1R,Ben Aler,1611.0,[],26
9416,1gmOL5hmvpMkFlYAhDSIBp,6sw1qBIAwEhCbSUZTqbn5r,Bob Seeley,569.0,['boogie-woogie'],12
9417,1gmOL5hmvpMkFlYAhDSIBp,04FQlkgLlC8C7k4GgTLp9W,Bob Baldori,30.0,[],9
9418,1gmOL5hmvpMkFlYAhDSIBp,6sw1qBIAwEhCbSUZTqbn5r,Bob Seeley,569.0,['boogie-woogie'],12
9419,1gmOL5hmvpMkFlYAhDSIBp,04FQlkgLlC8C7k4GgTLp9W,Bob Baldori,30.0,[],9
9420,1mdLQR5E86HLziKr6gHV96,443OoeHtWnNdDNKN4xgkeg,J.D. Simo,5665.0,['modern blues rock'],30
9421,1mdLQR5E86HLziKr6gHV96,443OoeHtWnNdDNKN4xgkeg,J.D. Simo,5665.0,['modern blues rock'],30
9422,1osDlNQfIdmTVoXGfCfgzJ,3xgByauwP68iTiLbdqXCRE,Nobody's Home,584.0,[],9
9423,1osDlNQfIdmTVoXGfCfgzJ,3xgByauwP68iTiLbdqXCRE,Nobody's Home,584.0,[],9
9424,1qvKGVivhRg6Mmw1ARSFF7,4soieU4IFUQEcYULczxzFa,Paula Maffia,14444.0,"['argentine indie', 'cantautora argentina']",29
9425,1qvKGVivhRg6Mmw1ARSFF7,4soieU4IFUQEcYULczxzFa,Paula Maffia,14444.0,"['argentine indie', 'cantautora argentina']",29
9426,1u2WRDMqPg36u9T8Rt3uqo,22KUYijKLi9NjqQvslLNAK,RVNT,7054.0,"['american metalcore', 'melodic metalcore']",24
9427,1u2WRDMqPg36u9T8Rt3uqo,22KUYijKLi9NjqQvslLNAK,RVNT,7054.0,"['american metalcore', 'melodic metalcore']",24
9428,1x55WresruueXFW9UZ53N3,4m0xrEWYU0yCUFMaga015T,Cheer Chen,260933.0,"['chinese indie', 'mandopop', 'taiwan pop', 'taiwan singer-songwriter']",50
9429,1x55WresruueXFW9UZ53N3,4m0xrEWYU0yCUFMaga015T,Cheer Chen,260933.0,"['chinese indie', 'mandopop', 'taiwan pop', 'taiwan singer-songwriter']",50
9430,1xanHHpbqh1EyiP8Gop2Az,5Dk6zcL9tazwRLrMZt4jll,THE NEW DEATH CULT,1601.0,['modern hard rock'],20
9431,1xanHHpbqh1EyiP8Gop2Az,5Dk6zcL9tazwRLrMZt4jll,THE NEW DEATH CULT,1601.0,['modern hard rock'],20
9432,1z9TPqNo6xReTrPOOshy1q,5wTAi7QkpP6kp8a54lmTOq,Johannes Brahms,862516.0,"['classical', 'german romanticism', 'late romantic era']",68
9433,1z9TPqNo6xReTrPOOshy1q,6ZGBjaZJPB8JHVBpHvRrXG,Kim Kashkashian,6654.0,"['classical performance', 'viola']",35
9434,1z9TPqNo6xReTrPOOshy1q,19oxtDOnRGGA3qsQF6I7e3,Robert Levin,1965.0,"['american classical piano', 'classical performance']",32
9435,1z9TPqNo6xReTrPOOshy1q,5wTAi7QkpP6kp8a54lmTOq,Johannes Brahms,862516.0,"['classical', 'german romanticism', 'late romantic era']",68
9436,1z9TPqNo6xReTrPOOshy1q,6ZGBjaZJPB8JHVBpHvRrXG,Kim Kashkashian,6654.0,"['classical performance', 'viola']",35
9437,1z9TPqNo6xReTrPOOshy1q,19oxtDOnRGGA3qsQF6I7e3,Robert Levin,1965.0,"['american classical piano', 'classical performance']",32
9438,21bSeQxiP0vViCvkzD3Oje,7rxRHujzUzobMEbtoE297s,George Lam,181042.0,"['c-pop', 'cantopop', 'classic cantopop', 'vintage chinese pop']",49
9439,21bSeQxiP0vViCvkzD3Oje,11pXvO7wYuzRWYONDOBd33,Danny Chung,247.0,[],31
9440,21bSeQxiP0vViCvkzD3Oje,5ieJG93bRFBuVk0XIqx3na,Makoto Furukawa,124.0,[],12
9441,21bSeQxiP0vViCvkzD3Oje,3makRQ6IiRSrUKVpHTV2BL,Paco Wong and Makoto Furukawa,6.0,[],12
9442,21bSeQxiP0vViCvkzD3Oje,7rxRHujzUzobMEbtoE297s,George Lam,181042.0,"['c-pop', 'cantopop', 'classic cantopop', 'vintage chinese pop']",49
9443,21bSeQxiP0vViCvkzD3Oje,11pXvO7wYuzRWYONDOBd33,Danny Chung,247.0,[],31
9444,21bSeQxiP0vViCvkzD3Oje,5ieJG93bRFBuVk0XIqx3na,Makoto Furukawa,124.0,[],12
