,track_id,id,name,followers,genres,popularity,extract_date
318,2L34x2yCo1PUqTxNL1Nl67,1DTZRmlVZBxx2wRQBtx6yi,Midland,249594,"['neo-traditional country', 'texas country']",63,2023-03-29
319,2L34x2yCo1PUqTxNL1Nl67,4MoAOfV4ROWofLG3a3hhBN,Jon Pardi,1632301,"['contemporary country', 'country', 'country road', 'modern country rock']",74,2023-03-29
322,2N9j5SNc6cQMYpUeyXYlBV,4OTFxPi5CtWyj1NThDe6z5,Weathers,263702,"['alt z', 'modern alternative rock', 'modern rock', 'rock', 'social media pop']",59,2023-03-29
323,2N9j5SNc6cQMYpUeyXYlBV,6fYqX8n6gG3FNbSufuvj3E,John the Ghost,17656,[],42,2023-03-29
326,2Rn7bVL1FVYboc4c55RUdg,4tpUmLEVLCGFr93o8hFFIB,Blondie,1238657,"['candy pop', 'new wave', 'new wave pop', 'permanent wave', 'power pop', 'rock']",71,2023-03-29
329,2aOG6jVZnTqZwEhjGTcFMM,2OaHYHb2XcFPvqL3VsyPzU,Rico Nasty,999259,"['alternative r&b', 'dance pop', 'dmv rap', 'escape room', 'pop', 'rap', 'trap queen']",66,2023-03-29
332,2y7b6A4hhl3ysYlU2kztGD,57s0ep3eNSg81D7ZxiuHbC,Viva Suecia,89974,"['murcia indie', 'rock alternativo espanol', 'spanish modern rock']",60,2023-03-29
334,36UY111WEuMBKpF189a6m1,7tjVFCxJdwT4NdrTmjyjQ6,Muni Long,233783,"['indie r&b', 'pop', 'pop r&b', 'r&b']",65,2023-03-29
335,36UY111WEuMBKpF189a6m1,6cK3NBO6uP7hh0oyuVELFl,Saweetie,1760978,"['cali rap', 'dance pop', 'pop', 'rap', 'trap queen']",73,2023-03-29
338,3898X5xiidWYtAm4LeDveB,2GUw9Wzha61PkZoRVv1PDD,aldn,57579,"['glitchcore', 'hyperpop']",54,2023-03-29
342,3BkFCgzpIyNf5YeXjKsqZH,4tMm1dU6Gn04VAZ9ClHcIZ,Jacquees,2406628,"['atl hip hop', 'pop r&b', 'pop rap', 'r&b', 'rap', 'urban contemporary']",70,2023-03-29
344,3Srw8isgDzmYsgwDi4MtbD,3ienC90A5I1X3irDyQoqWZ,Teresa Teng,448873,"['c-pop', 'classic mandopop', 'kayokyoku']",56,2023-03-29
346,3jK53bWJDGzbTbqaBayfBB,3Ngh2zDBRPEriyxQDAMKd1,Matchbox Twenty,2302251,"['neo mellow', 'pop rock', 'post-grunge']",69,2023-03-29
348,3uTdOMyG1ixtUxdtspkngM,4T2k9bgIoC8bbqjqiEl9vZ,Rhys Lewis,356122,"['neo mellow', 'pop', 'uk pop']",60,2023-03-29
350,3yk51U329nwdpeIHV0O5ez,4MzJMcHQBl9SIYSjwWn8QW,Spiritbox,371605,['canadian metalcore'],61,2023-03-29
351,3yk51U329nwdpeIHV0O5ez,21QEpK62qn34QVshh4qpTK,Sam Carter,167,[],40,2023-03-29
354,3zXfuTPCPrPfHSLiH3uMJe,2uNcfNhlVJUyEX0t0NG1m1,Eric Bibb,59044,"['acoustic blues', 'blues', 'country blues', 'electric blues', 'modern blues', 'piedmont blues', 'roots rock', 'traditional blues']",48,2023-03-29
355,3zXfuTPCPrPfHSLiH3uMJe,6hkNj3GAqFbkEUCs3R1dY3,Rory Block,12969,"['acoustic blues', 'country blues', 'modern blues']",40,2023-03-29
356,3zXfuTPCPrPfHSLiH3uMJe,2VUiF0VFkXzB0DLg9AzrqT,Maria Muldaur,23003,[],42,2023-03-29
360,481ZLYM7FUam5FACXysCev,49CE2ffZ6Z3zeYSDauSKck,Tungevaag,143693,"['big room', 'dance pop', 'edm', 'electro house', 'nordic house', 'pop dance', 'pop edm', 'tropical house']",68,2023-03-29
362,4O9OqRpTCXz6fB3BDEAbKz,60nDKjd690Luygtd3Fm0Cu,Ogi,31940,"['alternative r&b', 'indie r&b']",45,2023-03-29
364,4deWlPS9a4WH2UmdvsamrB,2ZRQcIgzPCVaT9XKhXZIzh,Gryffin,908002,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'tropical house']",73,2023-03-29
365,4deWlPS9a4WH2UmdvsamrB,2QeNM65b7IWvK4Ofcqz8cm,Calle Lehmann,1716,[],53,2023-03-29
368,4rICUbwZZuqUOcgQgtux2k,0tCtGc5vt29zFZp6KXzN50,Beanie Sigel,634813,"['battle rap', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'philly rap', 'rap', 'southern hip hop']",54,2023-03-29
369,4rICUbwZZuqUOcgQgtux2k,6jb1dhrzMSNG2WvN010zT5,Melissa Jay,61,[],37,2023-03-29
372,4tvEEOn0swSHPHOifOb8x4,6MDME20pz9RveH9rEXvrOM,Clean Bandit,5121047,"['dance pop', 'edm', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'tropical house', 'uk dance', 'uk funky']",76,2023-03-29
373,4tvEEOn0swSHPHOifOb8x4,67MNhiAICFY6Pwc2YxCO0K,Elley Duhé,406630,"['alt z', 'pop']",78,2023-03-29
374,4tvEEOn0swSHPHOifOb8x4,4bL2B6hmLlMWnUEZnorEtG,Felix Jaehn,1272016,"['dance pop', 'edm', 'electro house', 'german dance', 'pop', 'pop dance', 'tropical house']",78,2023-03-29
379,50iNloLV9uEyEvVzuwl6kz,3JFsVIxOn7STeilPICkkB2,Lamb of God,1789183,"['alternative metal', 'groove metal', 'melodic metalcore', 'metal', 'nu metal', 'virginia metal']",66,2023-03-29
383,5CRnOqHHcREG9NPtq7xHge,75WcpJKWXBV3o3cfluWapK,Lute,187233,"['north carolina hip hop', 'underground hip hop']",63,2023-03-29
384,5CRnOqHHcREG9NPtq7xHge,5oFkj1qSlyBUmV5d6Edgtq,Cozz,185412,['underground hip hop'],57,2023-03-29
385,5CRnOqHHcREG9NPtq7xHge,6XpXnnKHIhCOUbOLOJGe6o,REASON,190184,"['hip hop', 'indie hip hop', 'rap', 'underground hip hop']",58,2023-03-29
386,5CRnOqHHcREG9NPtq7xHge,6TvjXbopXg71XRM9OZWqUc,Arin Ray,272435,"['alternative r&b', 'chill r&b', 'indie r&b', 'pop r&b', 'r&b', 'trap soul']",58,2023-03-29
392,5E5HYgxGMp3BPakHGfKfIB,2eRdPaLHWAL4d1WcNUO9Vz,The Modern Lovers,161081,"['alternative rock', 'anti-folk', 'art rock', 'boston rock', 'punk', 'punk blues']",45,2023-03-29
394,5H0laZ62yDUPuKvHef8niK,1YqGsKpdixxSVgpfaL2AEQ,Small Faces,302659,"['art rock', 'blues rock', 'british blues', 'british invasion', 'bubblegum pop', 'classic garage rock', 'classic rock', 'classic uk pop', 'folk rock', 'freakbeat', 'merseybeat', 'protopunk', 'psychedelic rock', 'pub rock', 'rock']",48,2023-03-29
396,5WPYImh8k1kFyooMlSHUrq,2YqJwmohaNjg9lg51flSax,Chiiild,84167,['indie r&b'],54,2023-03-29
397,5WPYImh8k1kFyooMlSHUrq,5Vuvs6Py2JRU7WiFDVsI7J,Lucky Daye,515922,"['alternative r&b', 'indie r&b', 'pop', 'r&b']",70,2023-03-29
400,5XFf7KH7vlpUck2XNHH3oY,5wwneIFdawNgQ7GvKK29Z3,Lucas & Steve,434288,"['dance pop', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']",65,2023-03-29
402,5keheTPTVskQPPhrIkKd3i,2x7EATekOPhFGRx3syMGEC,The Knocks,210798,"['alternative dance', 'edm', 'indie poptimism', 'indietronica', 'nu disco', 'tropical house']",64,2023-03-29
403,5keheTPTVskQPPhrIkKd3i,0g3NiCRhEv7M4SEDMrpItN,Totally Enormous Extinct Dinosaurs,182626,"['alternative dance', 'electronica', 'indietronica', 'new rave', 'nu disco', 'oxford indie']",54,2023-03-29
406,68XBk9NDtBRYN5E52b3OHf,5M9Bb4adKAgrOFOhc05Y50,Pablo Alborán,4819905,"['latin arena pop', 'latin pop', 'spanish pop']",75,2023-03-29
407,68XBk9NDtBRYN5E52b3OHf,2281RSmb2cN6knnt0Iarb2,Leo Rizzi,138431,['urbano mexicano'],63,2023-03-29
410,6J4LmfWAfxkEfQZE0OKCo6,7riQPkkGZBnTh9ve5qIhYo,Mareux,193049,['dark synthpop'],69,2023-03-29
412,6M4CKv0mfBDXKg8uIphjG0,0zKzgw5rfDZ2PdgOZo8G8f,Hannah V,593,[],39,2023-03-29
413,6M4CKv0mfBDXKg8uIphjG0,08v2ze9Khd6JwFPdgDoDRR,Joe Rodwell,258,[],38,2023-03-29
416,6Qv3OWGNixqEobRC5vM0Bp,4WFtYn5RyU8VGPpPyW9Pxw,M-22,85121,"['dance pop', 'deep groove house', 'edm', 'house', 'pop dance', 'tropical house']",54,2023-03-29
417,6Qv3OWGNixqEobRC5vM0Bp,7nDsS0l5ZAzMedVRKPP8F1,Ella Henderson,1525599,"['dance pop', 'neo mellow', 'pop', 'pop dance', 'talent show', 'tropical house', 'uk pop']",75,2023-03-29
420,6aiOkKVEe8Mo0O3ycrrn7z,13or1Wf6ipcvSIiurZATvw,La Sonora Dinamita,757027,"['cumbia', 'ranchera', 'salsa colombiana', 'tropical']",66,2023-03-29
421,6aiOkKVEe8Mo0O3ycrrn7z,3tAICgiSR5PfYY4B8qsoAU,Andrés Calamaro,2197595,"['argentine rock', 'cantautor', 'latin alternative', 'latin rock', 'pop argentino', 'rock en espanol']",71,2023-03-29
424,6eEYGGFfFbtKHCgJM4uh9v,6ZLTlhejhndI4Rh53vYhrY,Ozzy Osbourne,4688317,"['album rock', 'birmingham metal', 'hard rock', 'metal', 'rock']",73,2023-03-29
425,6eEYGGFfFbtKHCgJM4uh9v,3PhoLpVuITZKcymswpck5b,Elton John,11252178,"['glam rock', 'mellow gold', 'piano rock']",85,2023-03-29
429,6eKxlS1SsRYyzeN2Dbdek4,5Hsv8dUHHOdnn72q4XIVz7,Leiva,667861,"['latin arena pop', 'spanish pop', 'spanish rock']",65,2023-03-29
432,6gcFq5UOdNa8LzTRd4lldD,2mZITUvfEwrKlksoGpHTsM,OOMPH!,344427,"['german metal', 'industrial metal', 'industrial rock', 'neue deutsche harte']",51,2023-03-29
434,6jpOvC9iucgAnJm7vwyXm6,0GG2cWaonE4JPrjcCCQ1EG,SG Lewis,316280,"['edm', 'indie soul', 'new french touch', 'uk dance']",67,2023-03-29
435,6jpOvC9iucgAnJm7vwyXm6,4NHQUGzhtTLFvgF5SZesLK,Tove Lo,3322821,"['dance pop', 'electropop', 'metropopolis', 'pop', 'swedish electropop', 'swedish pop', 'swedish synthpop']",77,2023-03-29
438,6stmHwlMLQbE8Z2N831ri6,5DdULwXLSGsEN2nMNoeaCO,GoGo Morrow,5855,[],43,2023-03-29
440,7BoVAJ0HuKcBBRmUGlzX6o,2KEqzdPS7M5YwGmiuPTdr5,Rina Sawayama,891896,"['art pop', 'dance pop', 'electropop', 'escape room', 'pop']",66,2023-03-29
442,7jOMGubGp37qGAnsCdztCn,5mnxMXIM6BNhVVTXnBatKa,Skin On Skin,39861,['australian techno'],51,2023-03-29
443,7jOMGubGp37qGAnsCdztCn,7BMR0fwtEvzGtK4rNGdoiQ,Nia Archives,80008,['uk alternative hip hop'],62,2023-03-29
446,7xMIvjkURMfvlAMXJgmU7Q,4VylF3B1rKCL5tdOJ8VL8o,Rv,77003,"['uk drill', 'uk hip hop']",51,2023-03-29
447,7xMIvjkURMfvlAMXJgmU7Q,6UCQYrcJ6wab6gnQ89OJFh,Headie One,478999,['uk hip hop'],70,2023-03-29
450,3zahvGDaE79KRUr447Jrzw,3WrvWolT9GYQzCudBunNu3,Christopher Dicker,3189,"['background piano', 'neo-classical']",54,2023-03-29
452,5cr7x0cknWAOD9iBcJEFVU,497rp5TEzJffeBnUT0BeE1,Mammal Hands,102348,"['contemporary jazz', 'indie jazz', 'modern jazz trio', 'nu jazz', 'uk contemporary jazz']",47,2023-03-29
454,0fyNdwiOqyXyZ1OHhtRZ5y,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,24610400,['pop'],85,2023-03-29
460,1UlnDZ5ubsSX3xrXu063dZ,3Nrfpe0tUJi4K4DXYWgMUX,BTS,62841084,"['k-pop', 'k-pop boy group']",92,2023-03-29
461,1UlnDZ5ubsSX3xrXu063dZ,0js3wKXyi7RL11sfOykRt1,dj friz,2485,['k-pop'],44,2023-03-29
464,0044ljTRPPQdAkCUXK6s7A,0zO8yNnw5GQgutcIyXfGBY,ELENA ROSE,23361,['r&b en espanol'],56,2023-03-29
465,0044ljTRPPQdAkCUXK6s7A,1DxLCyH42yaHKGK3cl5bvG,Maria Becerra,3883827,['pop argentino'],82,2023-03-29
466,0044ljTRPPQdAkCUXK6s7A,5dbaLmK5SHLLg8Z4CcTJpX,Greeicy,6705851,"['colombian pop', 'latin pop', 'r&b en espanol', 'reggaeton', 'reggaeton colombiano', 'urbano latino']",71,2023-03-29
467,0044ljTRPPQdAkCUXK6s7A,4obzFoKoKRHIphyHzJ35G3,Becky G,13196025,"['dance pop', 'latin pop', 'latin viral pop', 'pop', 'rap latina', 'reggaeton']",80,2023-03-29
468,0044ljTRPPQdAkCUXK6s7A,7vXDAI8JwjW531ouMGbfcp,TINI,5919283,"['latin pop', 'pop argentino']",84,2023-03-29
474,0K9rIsZfdlzAoOEWyeFQYM,71YfYiTx6KAZFJfKaNYueQ,Friday Night Plans,85870,"['city pop', 'japanese r&b']",49,2023-03-29
476,0NCvhkLffy3suyYgXITOzP,52qKfVcIV4GS8A8Vay2xtt,Ice Nine Kills,691671,"['metalcore', 'screamo']",67,2023-03-29
478,0U8tC6UzgYePgOJT6Chlw9,1vaQ6v3pOFxAIrFoPrAcom,Ari Lennox,631172,"['alternative r&b', 'dmv rap', 'neo soul', 'pop', 'r&b', 'rap']",67,2023-03-29
482,0YF4MF77Kw8CMkZkfDFtlj,21UPYSRWFKwtqvSAnFnSvS,Amaarae,156358,"['afro r&b', 'alternative r&b', 'ghanaian alternative', 'ghanaian pop']",66,2023-03-29
485,0irijtfZQ6fRZcvkGDrBpx,6k8mwkKJKKjBILo7ypBspl,Ana Mena,630621,"['latin pop', 'spanish pop']",71,2023-03-29
488,0qjYHI9np3bsH5tr0tX2Pk,7yF6JnFPDzgml2Ytkyl5D7,Mall Grab,189331,"['aussietronica', 'australian house', 'lo-fi house']",55,2023-03-29
489,0qjYHI9np3bsH5tr0tX2Pk,2BArfYNHUsUFaABc7WzoSI,Flansie,4969,[],43,2023-03-29
492,11u8UpRXIdNNzJszoskdcb,5R3Hr2cnCCjt220Jmt2xLf,Dillon Francis,1122393,"['brostep', 'dance pop', 'edm', 'electro house', 'electronic trap', 'electropop', 'house', 'moombahton', 'pop', 'pop dance', 'slap house', 'tropical house']",67,2023-03-29
493,11u8UpRXIdNNzJszoskdcb,6mmSS7itNWKbapgG2eZbIg,Knock2,31474,"['edm', 'electro house', 'electronic trap']",59,2023-03-29
496,1MRRjWwqBUyoD9dC11sZ4S,6jNRSV0cd0kL5Tfz6JPxZA,王貳浪,10509,['chinese viral pop'],39,2023-03-29
498,1ZNaOGKAZKaZh7V87zDs1i,5xEJ7FQOtIUMLdnKyZrvPB,Jess Bays,8550,"['deep groove house', 'house']",54,2023-03-29
499,1ZNaOGKAZKaZh7V87zDs1i,1WcwbtAnG5HWNbPPK84ued,Hayley May,3405,[],57,2023-03-29
502,1mppNVGh4ipsxIWUUA0QiH,2evydP72Z45DouM4uMGsIE,Ash,160931,"['britpop', 'pop rock']",46,2023-03-29
504,1v64n1ScLjCccCw75vgqAY,7FngGIEGgN3Iwauw1MvO4P,"nothing,nowhere.",396970,"['emo rap', 'pop punk', 'pop rap']",60,2023-03-29
505,1v64n1ScLjCccCw75vgqAY,6eNCYcluBDxyf0kkn4j7rD,Pete Wentz,3090,[],39,2023-03-29
508,1w91afusaBA7N1Hf6ApAXF,0ZxZlO7oWCSYMXhehpyMvE,COIN,605001,"['indie pop', 'indie poptimism', 'modern rock', 'pop']",65,2023-03-29
510,20jvgYvnqySWnNCsHQZnXk,1hMa6SwU2t8eUEETAAbk9z,Ilegales,147105,['tropical'],52,2023-03-29
513,22hdnPB5hmyzOJLQQrcDSS,6U3ybJ9UHNKEdsH7ktGBZ7,JID,1173966,"['hip hop', 'rap']",79,2023-03-29
514,22hdnPB5hmyzOJLQQrcDSS,4lPl9gqgox3JDiaJ1yklKh,Tierra Whack,440157,"['alternative r&b', 'escape room', 'indie soul', 'rap', 'viral rap']",61,2023-03-29
515,22hdnPB5hmyzOJLQQrcDSS,07d5etnpjriczFBB8pxmRe,BJ The Chicago Kid,422665,"['alternative r&b', 'chicago rap', 'hip hop', 'neo soul', 'r&b', 'underground hip hop']",62,2023-03-29
520,2CvfXjMfoheLIdjlkIBjXA,4dhKkIzf9LXogFL1NXfQc1,Kapla y Miky,7671,"['reggaeton colombiano', 'urbano latino']",44,2023-03-29
521,2CvfXjMfoheLIdjlkIBjXA,7ciBW1p3KBsYIkFk4UmwS8,The Rudeboyz,16560,['trap brasileiro'],61,2023-03-29
524,2En6fFzzlzPLcV8sXwrx7X,0Q7HmY08qjZ6SrCb9DYji7,La Portuaria,183973,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional', 'ska argentino']",49,2023-03-29
527,2IYWqinJpFhid2qRqnqPDA,06nevPmNVfWUXyZkccahL8,Gregory Porter,581095,"['contemporary vocal jazz', 'jazz pop', 'neo soul', 'vocal jazz']",62,2023-03-29
530,2Le2ixLOCZNvq0ftRD673b,62USA8ccl2yj1sSVyqL2LR,Pee Wee Gaskins,291299,"['indonesian emo', 'indonesian indie', 'indonesian pop punk']",53,2023-03-29
532,2TRtAPADsGBBXaEmXEh7dt,3IJ21966TwNZI24MwZHMu4,Baby Tate,304206,"['alternative r&b', 'pop', 'rap', 'trap queen', 'viral rap']",73,2023-03-29
533,2TRtAPADsGBBXaEmXEh7dt,1o2NpYGqHiCq7FoiYdyd1x,Bea Miller,2933344,"['alt z', 'dance pop', 'electropop', 'indie poptimism', 'pop', 'post-teen pop', 'talent show']",70,2023-03-29
534,2TRtAPADsGBBXaEmXEh7dt,57nPqD7z62gDdq37US9XJR,Arcane,150238,[],74,2023-03-29
538,2emaPMbgugJb0EhCVccat7,5CA5IqbsFr4hpNLdjgO0BU,DJ Tao,352102,"['cumbia 420', 'previa']",68,2023-03-29
539,2emaPMbgugJb0EhCVccat7,3fUItdzxV5l9jupo5FkFwB,Tirri La Roca,220932,"['cumbia 420', 'previa']",52,2023-03-29
542,2niJk9HZuWEBGPuR1aGYjy,4FlG0V0jhLO4qGpayFOphj,EST Gee,378707,"['kentucky hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",72,2023-03-29
544,2wPG888F5AMkxILKc9Pc3Q,1lmU3giNF3CSbkVSQmLpHQ,Surf Mesa,157064,['tropical house'],64,2023-03-29
545,2wPG888F5AMkxILKc9Pc3Q,6uNiUxDeo17yUnA472Zhni,Nat Dunn,2431,[],47,2023-03-29
548,2wlZIwHXloe802coeEhJ3T,5wFXmYsg3KFJ8BDsQudJ4f,Manchester Orchestra,497281,"['dreamo', 'indie rock']",64,2023-03-29
550,398CKeawsPHfonnxsimsPe,73C7eV9oN6yGgLSu8vIO4R,MVCA,5692,"['deep tropical house', 'new french touch', 'tropical house']",56,2023-03-29
551,398CKeawsPHfonnxsimsPe,5pW2lVGlbVSVWi9086Xjfu,Avi Snow,9421,['new french touch'],54,2023-03-29
552,398CKeawsPHfonnxsimsPe,4vNlfhvPPRLOvmveTD7uQ0,Cairo,445,[],45,2023-03-29
553,398CKeawsPHfonnxsimsPe,3O6FybT51NR578KVOXe5b3,Fake ID,826,[],49,2023-03-29
558,3Kfh2IIk7nehym6iv2Ru8P,5nvWOyAkfNgVLKESq4fOj2,Montell Fish,789370,"['pittsburgh rap', 'pop']",74,2023-03-29
560,3LpbHOkTRZ0ls06L0xKdpH,6NvsNA4Ea62yJh7ePTS8gz,Josh Levi,35677,"['pop r&b', 'trap soul']",60,2023-03-29
562,3Mi8RoaiZ6jmPIFkuNkYAg,4rriNpL1lxpoysDDctWgl3,Jesse Baez,131517,"['guatemalan pop', 'r&b en espanol', 'urbano espanol', 'urbano latino']",57,2023-03-29
563,3Mi8RoaiZ6jmPIFkuNkYAg,5J7rXWjtn5HzUkJ4Jet8Fr,Alvaro Diaz,296947,"['reggaeton', 'trap boricua', 'urbano latino']",70,2023-03-29
566,3TAGAAWQ9HeosMtv4dz2jf,4SqTiwOEdYrNayaGMkc7ia,LÉON,354007,"['metropopolis', 'neo mellow', 'pop']",64,2023-03-29
570,3c7N2fCFB4JVKGF8cWfteh,43JlwunhXm1oqdKyOa2Z9Y,Hiatus Kaiyote,541193,"['alternative r&b', 'australian r&b', 'indie jazz', 'indie soul', 'neo soul', 'shiver pop']",58,2023-03-29
572,3cBpa9HYqtxLaGyLDQzbr6,7CW7QdOgRStOg7JktRuZ3E,Imen Es,892260,"['francoton', 'pop urbaine']",60,2023-03-29
573,3cBpa9HYqtxLaGyLDQzbr6,2yJ6lsLqG06r9bckSTQRt4,Zkr,401254,"['french hip hop', 'pop urbaine', 'rap francais']",64,2023-03-29
576,3fsDYD3B1niEm6qDpBWEHL,1sybJwRGo9WiiqcZLzzAbS,Sacky,192551,"['italian hip hop', 'trap italiana']",60,2023-03-29
577,3fsDYD3B1niEm6qDpBWEHL,61bQ4nwIioR8w6PGxzpyY3,Rondodasosa,700987,"['drill italiana', 'italian hip hop', 'trap italiana']",71,2023-03-29
580,3jiV4NZbAcQQwcafRVRx5v,5QcHBpoxrY7vx3ulMKEvTS,Chiquis,108757,['nueva musica mexicana'],50,2023-03-29
582,3lAPRVmezONEzjHgzOvh5m,21451j1KhjAiaYKflxBjr1,Zion & Lennox,7169755,"['latin hip hop', 'reggaeton', 'urbano latino']",79,2023-03-29
584,3ttIVj1N3d6hV8t0UL2Mjo,2SmW1lFlBJn4IfBzBZDlSh,The Warning,214166,"['mexican metal', 'monterrey indie']",56,2023-03-29
586,428Dl0NOBojmUS98R2pDHr,3sFTupo9UGgrujjN21BjwR,Gossip,324854,"['alternative dance', 'electropop', 'new rave', 'olympia wa indie']",51,2023-03-29
588,4DzJ41A6qR14hHtS1djvdX,6MwPCCR936cYfM1dLsGVnl,Motionless In White,1260352,"['alternative metal', 'metalcore']",71,2023-03-29
589,4DzJ41A6qR14hHtS1djvdX,7I25a8b3zJkLqCW2Ikfpfe,Bryan Garris,864,[],49,2023-03-29
590,4DzJ41A6qR14hHtS1djvdX,4qrHkx5cgWIslciLXUMrYw,Knocked Loose,270548,"['kentucky metal', 'kentucky punk']",59,2023-03-29
595,4I8Bk2MvKpZSaNkCJD2U5k,1TMa2M8BSbJP1rqX83wALz,Steerner,27521,"['gaming edm', 'pop edm', 'progressive electro house']",45,2023-03-29
598,4PGBgDZAcUpAapDtfdX5Np,2M4eNCvV3CJUswavkhAQg2,James Newton Howard,307036,"['orchestral soundtrack', 'soundtrack']",64,2023-03-29
599,4PGBgDZAcUpAapDtfdX5Np,2ye2Wgw4gimLv2eAKyk1NB,Metallica,24195088,"['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']",84,2023-03-29
602,4Rrj1QxDqsj28gv9SiHQRA,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,61547150,"['canadian contemporary r&b', 'canadian pop', 'pop']",98,2023-03-29
603,4Rrj1QxDqsj28gv9SiHQRA,6qgnBH6iDM91ipVXv28OMu,KAYTRANADA,1155082,"['escape room', 'lgbtq+ hip hop']",71,2023-03-29
606,4cgodXjv4TfrooNQxvlO4O,2GVBp7QyHckoOg7rYkLvrA,George Clinton,448684,"['funk', 'p funk', 'soul']",57,2023-03-29
608,4dRr0TfZQmZF2waLzRzoQo,1MtgoOhWrRaiNm4d3y3W3W,Angela Carrasco,136557,['pop romantico'],50,2023-03-29
610,4dygMGhvfENVhwRXmAscbl,5DYAABs8rkY9VhwtENoQCz,Gavin DeGraw,1260097,"['neo mellow', 'pop rock']",64,2023-03-29
612,4rt2zpNhFBayp948Pi6liZ,4dCNiyQXmtiWA157q3uFyj,La Gloria Matancera,1872,[],39,2023-03-29
614,4ywSs3wQa6U85OYS6qzX9A,4mrBetqy378Jf1y6NLszlx,VINAI,474337,"['covertronica', 'dance pop', 'edm', 'electro house', 'melbourne bounce international', 'pop dance', 'slap house', 'tropical house']",66,2023-03-29
615,4ywSs3wQa6U85OYS6qzX9A,04Ze9i5w3NXno5DdMNpJZC,Olly James,31272,"['big room', 'deep big room', 'electro house']",52,2023-03-29
618,4zdyJk5NEGXiWIZ87zfRVQ,5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,3930335,"['baroque', 'classical', 'early music', 'german baroque']",79,2023-03-29
619,4zdyJk5NEGXiWIZ87zfRVQ,6OTr0YwLwGdv7mlmX27hRX,Sheku Kanneh-Mason,84876,['classical cello'],58,2023-03-29
620,4zdyJk5NEGXiWIZ87zfRVQ,1B14EjyPPZZWctTrY2vXFr,Hannah Roberts,33,[],43,2023-03-29
621,4zdyJk5NEGXiWIZ87zfRVQ,5ODF3ZVZTnK7T3nvPprURU,Ben Davies,24,[],41,2023-03-29
622,4zdyJk5NEGXiWIZ87zfRVQ,1JDbWFeVdrcXAhwIrE9xf4,Desmond Neysmith,14,[],42,2023-03-29
623,4zdyJk5NEGXiWIZ87zfRVQ,0UqhmCMWvq49fgnXpO4vZQ,Max Ruisi,58,[],41,2023-03-29
630,57uYrFRzFwbgH04QLA6TuB,3Xa0w2RUuQw38J199xgj2A,Rouss,4155,"['rap espanol', 'spanish pop']",46,2023-03-29
631,57uYrFRzFwbgH04QLA6TuB,1RTZXV2Txeij9hW1C88mfs,Marlon,76381,['spanish pop'],55,2023-03-29
634,5COBer69wpwkCPPaLr1gFb,1QCANeffsBIHjzhMqUIxBh,Babybird,13985,['britpop'],41,2023-03-29
636,5MvvEKnfgMVLLBkzsgStpD,1ic0FHNGIjXZAWH6O6Reif,Ship Wrek,60110,"['bass house', 'deep groove house', 'edm', 'electro house']",57,2023-03-29
638,5VwNXyLRoIDJ2E2XW1pLVW,2pqd3HsfsvcBGtHvPOg6eg,Highly Suspect,558103,"['modern alternative rock', 'modern rock', 'post-grunge', 'rock']",62,2023-03-29
640,5Wdl4yFoXOX1xmA53udLyZ,048LktY5zMnakWq7PTtFrz,CKay,1241651,['afro r&b'],73,2023-03-29
642,5kHgrRO3hMDPehtH9VhYQc,1Y8cdNmUJH7yBTd9yOvr5i,Destiny's Child,6255921,"['dance pop', 'girl group', 'hip pop', 'pop', 'r&b', 'urban contemporary']",73,2023-03-29
643,5kHgrRO3hMDPehtH9VhYQc,7aBzpmFXB4WWpPl2F7RjBe,Wyclef Jean,291834,['rap kreyol'],73,2023-03-29
646,5p5CzJAFaStkaqrQhkYpBT,3vQ0GE3mI0dAaxIMYe5g7z,Paulo Londra,20992890,"['argentine hip hop', 'trap argentino', 'trap latino', 'urbano latino']",79,2023-03-29
647,5p5CzJAFaStkaqrQhkYpBT,4exLIFE8sISLr28sqG1qNX,Travis Barker,413820,['rap rock'],71,2023-03-29
650,5vNLeQEw1F9tcHC3CR7WeA,4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,10715803,"['pop', 'uk pop']",83,2023-03-29
651,5vNLeQEw1F9tcHC3CR7WeA,5UUdxfBMwm0hLlLgnZtBFv,Madism,15872,"['covertronica', 'pop dance', 'tropical house']",66,2023-03-29
654,5xHFQvcmStd8e53BgXChlD,7C3Cbtr2PkH2l4tOGhtCsk,Shallou,204857,"['new french touch', 'tropical house', 'vapor soul']",62,2023-03-29
656,62Da3JOu9H9EIgmqV7DoLG,01xiB0IlXMXy3wrrotgDnU,Clint Mansell,151451,"['british soundtrack', 'compositional ambient', 'scorecore', 'soundtrack']",52,2023-03-29
