,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
5014,0.731,0.627,2,-9.76,1,0.0754,0.261,0.0,0.112,0.5,90.03,audio_features,6RKkHI2fkmgZq7uQPPav8f,spotify:track:6RKkHI2fkmgZq7uQPPav8f,https://api.spotify.com/v1/tracks/6RKkHI2fkmgZq7uQPPav8f,https://api.spotify.com/v1/audio-analysis/6RKkHI2fkmgZq7uQPPav8f,181319,4
5015,0.417,0.58,9,-4.574,1,0.207,0.0307,1.45e-06,0.179,0.139,68.58,audio_features,4AtZRwSR8BOTTQg5ihSggt,spotify:track:4AtZRwSR8BOTTQg5ihSggt,https://api.spotify.com/v1/tracks/4AtZRwSR8BOTTQg5ihSggt,https://api.spotify.com/v1/audio-analysis/4AtZRwSR8BOTTQg5ihSggt,246773,5
5016,0.925,0.443,1,-8.216,1,0.264,0.0172,0.0,0.276,0.35,136.078,audio_features,2bjwRfXMk4uRgOD9IBYl9h,spotify:track:2bjwRfXMk4uRgOD9IBYl9h,https://api.spotify.com/v1/tracks/2bjwRfXMk4uRgOD9IBYl9h,https://api.spotify.com/v1/audio-analysis/2bjwRfXMk4uRgOD9IBYl9h,236615,4
5017,0.741,0.761,4,-3.871,0,0.0512,0.235,0.0,0.119,0.217,81.543,audio_features,4fC5jw1TI59GH1emfN1wtk,spotify:track:4fC5jw1TI59GH1emfN1wtk,https://api.spotify.com/v1/tracks/4fC5jw1TI59GH1emfN1wtk,https://api.spotify.com/v1/audio-analysis/4fC5jw1TI59GH1emfN1wtk,149576,4
5018,0.507,0.606,8,-8.758,1,0.452,0.185,0.0,0.174,0.202,180.607,audio_features,4KXwFI9pgJLpUIAc9oSL8j,spotify:track:4KXwFI9pgJLpUIAc9oSL8j,https://api.spotify.com/v1/tracks/4KXwFI9pgJLpUIAc9oSL8j,https://api.spotify.com/v1/audio-analysis/4KXwFI9pgJLpUIAc9oSL8j,272307,4
5019,0.464,0.813,10,-6.185,1,0.0416,0.0153,0.0,0.254,0.515,75.977,audio_features,6xHI9KjUjYT0FPtGO8Mxa1,spotify:track:6xHI9KjUjYT0FPtGO8Mxa1,https://api.spotify.com/v1/tracks/6xHI9KjUjYT0FPtGO8Mxa1,https://api.spotify.com/v1/audio-analysis/6xHI9KjUjYT0FPtGO8Mxa1,222533,4
5020,0.82,0.696,7,-4.918,0,0.182,0.119,0.0,0.232,0.617,144.981,audio_features,5gx2E5aIXMRBellPZW1up5,spotify:track:5gx2E5aIXMRBellPZW1up5,https://api.spotify.com/v1/tracks/5gx2E5aIXMRBellPZW1up5,https://api.spotify.com/v1/audio-analysis/5gx2E5aIXMRBellPZW1up5,293435,4
5021,0.634,0.668,5,-5.488,1,0.0291,0.14,0.0,0.216,0.635,80.989,audio_features,2mfahQ0EaaZWq4cFNg6A1o,spotify:track:2mfahQ0EaaZWq4cFNg6A1o,https://api.spotify.com/v1/tracks/2mfahQ0EaaZWq4cFNg6A1o,https://api.spotify.com/v1/audio-analysis/2mfahQ0EaaZWq4cFNg6A1o,224627,4
5022,0.454,0.684,0,-7.078,1,0.216,0.248,0.0,0.245,0.706,199.545,audio_features,6Kk4fza1rX70tVY3ZZcsic,spotify:track:6Kk4fza1rX70tVY3ZZcsic,https://api.spotify.com/v1/tracks/6Kk4fza1rX70tVY3ZZcsic,https://api.spotify.com/v1/audio-analysis/6Kk4fza1rX70tVY3ZZcsic,170653,4
5023,0.709,0.83,11,-6.815,0,0.126,0.306,2.41e-05,0.17,0.849,78.754,audio_features,6aD0n2x1Vrg1pfzeWJ2muP,spotify:track:6aD0n2x1Vrg1pfzeWJ2muP,https://api.spotify.com/v1/tracks/6aD0n2x1Vrg1pfzeWJ2muP,https://api.spotify.com/v1/audio-analysis/6aD0n2x1Vrg1pfzeWJ2muP,156543,1
5024,0.505,0.532,11,-6.001,0,0.0351,0.0713,0.0,0.0781,0.618,103.428,audio_features,34BMzIFvpIgacpqUvuNpOT,spotify:track:34BMzIFvpIgacpqUvuNpOT,https://api.spotify.com/v1/tracks/34BMzIFvpIgacpqUvuNpOT,https://api.spotify.com/v1/audio-analysis/34BMzIFvpIgacpqUvuNpOT,184773,4
5025,0.578,0.705,7,-5.566,1,0.124,0.359,0.00107,0.0982,0.534,117.151,audio_features,2NbMHtHIp8jH4oglpEx0Jc,spotify:track:2NbMHtHIp8jH4oglpEx0Jc,https://api.spotify.com/v1/tracks/2NbMHtHIp8jH4oglpEx0Jc,https://api.spotify.com/v1/audio-analysis/2NbMHtHIp8jH4oglpEx0Jc,181418,4
5026,0.43,0.749,11,-6.16,0,0.225,0.0452,1.47e-06,0.211,0.892,208.205,audio_features,5ut9BH3m0lH2kRfZc3YSKV,spotify:track:5ut9BH3m0lH2kRfZc3YSKV,https://api.spotify.com/v1/tracks/5ut9BH3m0lH2kRfZc3YSKV,https://api.spotify.com/v1/audio-analysis/5ut9BH3m0lH2kRfZc3YSKV,153000,4
5027,0.642,0.661,11,-6.138,0,0.111,0.156,0.0,0.328,0.792,107.807,audio_features,2HNBSacyB6jm04n9dX2Mse,spotify:track:2HNBSacyB6jm04n9dX2Mse,https://api.spotify.com/v1/tracks/2HNBSacyB6jm04n9dX2Mse,https://api.spotify.com/v1/audio-analysis/2HNBSacyB6jm04n9dX2Mse,153500,4
5028,0.616,0.766,4,-6.59,0,0.0382,0.0776,0.0,0.361,0.373,83.965,audio_features,1kEoU9Dmivr2JoOf7ramyT,spotify:track:1kEoU9Dmivr2JoOf7ramyT,https://api.spotify.com/v1/tracks/1kEoU9Dmivr2JoOf7ramyT,https://api.spotify.com/v1/audio-analysis/1kEoU9Dmivr2JoOf7ramyT,259840,4
5029,0.863,0.669,6,-5.952,0,0.282,0.111,0.0,0.0569,0.947,164.062,audio_features,5DoLhdU27owX1NMrKLUbUl,spotify:track:5DoLhdU27owX1NMrKLUbUl,https://api.spotify.com/v1/tracks/5DoLhdU27owX1NMrKLUbUl,https://api.spotify.com/v1/audio-analysis/5DoLhdU27owX1NMrKLUbUl,260545,4
5030,0.301,0.605,9,-7.519,1,0.0442,0.803,0.0,0.974,0.356,106.553,audio_features,3xeaXIjG0RONgwXA3G5nH3,spotify:track:3xeaXIjG0RONgwXA3G5nH3,https://api.spotify.com/v1/tracks/3xeaXIjG0RONgwXA3G5nH3,https://api.spotify.com/v1/audio-analysis/3xeaXIjG0RONgwXA3G5nH3,329947,4
5031,0.689,0.516,8,-7.463,1,0.0468,0.0149,0.0,0.0641,0.295,94.935,audio_features,1e9eoFJ7cmAI8lbUa7AyNC,spotify:track:1e9eoFJ7cmAI8lbUa7AyNC,https://api.spotify.com/v1/tracks/1e9eoFJ7cmAI8lbUa7AyNC,https://api.spotify.com/v1/audio-analysis/1e9eoFJ7cmAI8lbUa7AyNC,185332,4
5032,0.64,0.77,5,-3.876,1,0.196,0.153,0.0,0.121,0.797,82.1,audio_features,1xrbyp16GiuTEttWGqNQE6,spotify:track:1xrbyp16GiuTEttWGqNQE6,https://api.spotify.com/v1/tracks/1xrbyp16GiuTEttWGqNQE6,https://api.spotify.com/v1/audio-analysis/1xrbyp16GiuTEttWGqNQE6,246796,4
5033,0.649,0.578,0,-7.883,1,0.0326,0.0242,1.26e-06,0.0739,0.652,120.035,audio_features,7D5yebasDybJ83PTpwQNfx,spotify:track:7D5yebasDybJ83PTpwQNfx,https://api.spotify.com/v1/tracks/7D5yebasDybJ83PTpwQNfx,https://api.spotify.com/v1/audio-analysis/7D5yebasDybJ83PTpwQNfx,297999,4
5034,0.664,0.455,9,-5.291,0,0.0255,0.0758,1.5e-06,0.108,0.74,102.266,audio_features,0ZYcjnsXrs7BxWGnU0uVeV,spotify:track:0ZYcjnsXrs7BxWGnU0uVeV,https://api.spotify.com/v1/tracks/0ZYcjnsXrs7BxWGnU0uVeV,https://api.spotify.com/v1/audio-analysis/0ZYcjnsXrs7BxWGnU0uVeV,262000,4
5035,0.515,0.597,11,-5.871,1,0.128,0.206,0.0,0.0835,0.937,95.697,audio_features,4jJiSrJSaLTvkm5b2dLLXi,spotify:track:4jJiSrJSaLTvkm5b2dLLXi,https://api.spotify.com/v1/tracks/4jJiSrJSaLTvkm5b2dLLXi,https://api.spotify.com/v1/audio-analysis/4jJiSrJSaLTvkm5b2dLLXi,180037,4
5036,0.875,0.367,11,-10.623,0,0.0362,0.0162,0.000186,0.021,0.926,95.996,audio_features,1984D5gJLsxAkZaF5fSdGG,spotify:track:1984D5gJLsxAkZaF5fSdGG,https://api.spotify.com/v1/tracks/1984D5gJLsxAkZaF5fSdGG,https://api.spotify.com/v1/audio-analysis/1984D5gJLsxAkZaF5fSdGG,298423,4
5037,0.547,0.547,9,-5.39,1,0.109,0.206,0.0,0.0555,0.591,96.095,audio_features,0ZkSVAV2PfmCAfXJ7LgrSk,spotify:track:0ZkSVAV2PfmCAfXJ7LgrSk,https://api.spotify.com/v1/tracks/0ZkSVAV2PfmCAfXJ7LgrSk,https://api.spotify.com/v1/audio-analysis/0ZkSVAV2PfmCAfXJ7LgrSk,181346,4
5038,0.581,0.915,0,-3.307,1,0.0303,0.017,5.97e-06,0.135,0.819,135.085,audio_features,3SyKG06yOK3omo29EwZ8dP,spotify:track:3SyKG06yOK3omo29EwZ8dP,https://api.spotify.com/v1/tracks/3SyKG06yOK3omo29EwZ8dP,https://api.spotify.com/v1/audio-analysis/3SyKG06yOK3omo29EwZ8dP,252760,4
5039,0.637,0.601,11,-6.205,0,0.0261,0.486,0.000204,0.0897,0.607,139.989,audio_features,4xEAPLGnp20PYUlhbKHuTF,spotify:track:4xEAPLGnp20PYUlhbKHuTF,https://api.spotify.com/v1/tracks/4xEAPLGnp20PYUlhbKHuTF,https://api.spotify.com/v1/audio-analysis/4xEAPLGnp20PYUlhbKHuTF,186307,4
5040,0.595,0.773,9,-4.736,0,0.0549,0.0364,0.00108,0.334,0.711,180.073,audio_features,39N9RPD9MRb5WmoLzNzPeA,spotify:track:39N9RPD9MRb5WmoLzNzPeA,https://api.spotify.com/v1/tracks/39N9RPD9MRb5WmoLzNzPeA,https://api.spotify.com/v1/audio-analysis/39N9RPD9MRb5WmoLzNzPeA,173628,4
5041,0.69,0.832,9,-4.116,1,0.0956,0.0168,0.0,0.514,0.572,91.972,audio_features,68iny0s4IkCpu5yr57sGeo,spotify:track:68iny0s4IkCpu5yr57sGeo,https://api.spotify.com/v1/tracks/68iny0s4IkCpu5yr57sGeo,https://api.spotify.com/v1/audio-analysis/68iny0s4IkCpu5yr57sGeo,215000,4
5042,0.782,0.671,4,-4.815,0,0.062,0.0508,2.49e-06,0.388,0.667,94.981,audio_features,24snQ8Ew7aIKYCt0ulXHvx,spotify:track:24snQ8Ew7aIKYCt0ulXHvx,https://api.spotify.com/v1/tracks/24snQ8Ew7aIKYCt0ulXHvx,https://api.spotify.com/v1/audio-analysis/24snQ8Ew7aIKYCt0ulXHvx,178347,4
5043,0.855,0.699,8,-3.958,1,0.133,0.222,5.5e-05,0.0738,0.543,100.017,audio_features,6ZaHaxkEVP73v3DXmjK3AS,spotify:track:6ZaHaxkEVP73v3DXmjK3AS,https://api.spotify.com/v1/tracks/6ZaHaxkEVP73v3DXmjK3AS,https://api.spotify.com/v1/audio-analysis/6ZaHaxkEVP73v3DXmjK3AS,146260,4
5044,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,audio_features,35ieKju5aLWFN5UgfJ27mL,spotify:track:35ieKju5aLWFN5UgfJ27mL,https://api.spotify.com/v1/tracks/35ieKju5aLWFN5UgfJ27mL,https://api.spotify.com/v1/audio-analysis/35ieKju5aLWFN5UgfJ27mL,166568,4
5045,0.865,0.687,10,-3.744,0,0.217,0.242,0.0,0.158,0.486,139.023,audio_features,7KOlJ92bu51cltsD9KU5I7,spotify:track:7KOlJ92bu51cltsD9KU5I7,https://api.spotify.com/v1/tracks/7KOlJ92bu51cltsD9KU5I7,https://api.spotify.com/v1/audio-analysis/7KOlJ92bu51cltsD9KU5I7,242407,4
5046,0.694,0.319,11,-10.061,1,0.0303,0.883,0.0,0.095,0.493,129.797,audio_features,4PANCoXZX3RaT2D6mqSdEU,spotify:track:4PANCoXZX3RaT2D6mqSdEU,https://api.spotify.com/v1/tracks/4PANCoXZX3RaT2D6mqSdEU,https://api.spotify.com/v1/audio-analysis/4PANCoXZX3RaT2D6mqSdEU,121969,4
5047,0.497,0.706,6,-4.554,1,0.0371,0.0084,0.000165,0.325,0.528,110.038,audio_features,5rd1IgSMbApoXsVY9aorCV,spotify:track:5rd1IgSMbApoXsVY9aorCV,https://api.spotify.com/v1/tracks/5rd1IgSMbApoXsVY9aorCV,https://api.spotify.com/v1/audio-analysis/5rd1IgSMbApoXsVY9aorCV,178880,4
5048,0.763,0.726,1,-6.405,1,0.282,0.259,0.0,0.0976,0.349,139.059,audio_features,6eYxmK9fdL4hwLnXG2zY3s,spotify:track:6eYxmK9fdL4hwLnXG2zY3s,https://api.spotify.com/v1/tracks/6eYxmK9fdL4hwLnXG2zY3s,https://api.spotify.com/v1/audio-analysis/6eYxmK9fdL4hwLnXG2zY3s,126346,4
5049,0.838,0.492,1,-5.69,0,0.038,0.251,0.0,0.262,0.895,115.092,audio_features,2pJZ1v8HezrAoZ0Fhzby92,spotify:track:2pJZ1v8HezrAoZ0Fhzby92,https://api.spotify.com/v1/tracks/2pJZ1v8HezrAoZ0Fhzby92,https://api.spotify.com/v1/audio-analysis/2pJZ1v8HezrAoZ0Fhzby92,237333,4
5050,0.642,0.289,9,-9.918,1,0.0367,0.669,0.0,0.18,0.407,84.996,audio_features,1VdZ0vKfR5jneCmWIUAMxK,spotify:track:1VdZ0vKfR5jneCmWIUAMxK,https://api.spotify.com/v1/tracks/1VdZ0vKfR5jneCmWIUAMxK,https://api.spotify.com/v1/audio-analysis/1VdZ0vKfR5jneCmWIUAMxK,258373,4
5051,0.746,0.683,11,-7.416,0,0.0281,0.0521,0.0169,0.0466,0.815,107.314,audio_features,7jTKLKs3NDmDnJHan5M2A0,spotify:track:7jTKLKs3NDmDnJHan5M2A0,https://api.spotify.com/v1/tracks/7jTKLKs3NDmDnJHan5M2A0,https://api.spotify.com/v1/audio-analysis/7jTKLKs3NDmDnJHan5M2A0,223040,4
5052,0.438,0.795,6,-4.779,0,0.29,0.133,0.0,0.155,0.356,86.778,audio_features,09UCANfkj2U3UfSiITG6ZG,spotify:track:09UCANfkj2U3UfSiITG6ZG,https://api.spotify.com/v1/tracks/09UCANfkj2U3UfSiITG6ZG,https://api.spotify.com/v1/audio-analysis/09UCANfkj2U3UfSiITG6ZG,181492,5
5053,0.703,0.815,9,-6.309,1,0.248,0.0811,0.0,0.131,0.55,96.957,audio_features,5XiioS0yEtKXUdXcCucgfQ,spotify:track:5XiioS0yEtKXUdXcCucgfQ,https://api.spotify.com/v1/tracks/5XiioS0yEtKXUdXcCucgfQ,https://api.spotify.com/v1/audio-analysis/5XiioS0yEtKXUdXcCucgfQ,225566,4
5054,0.515,0.757,10,-5.538,0,0.635,0.0847,0.0,0.104,0.469,152.344,audio_features,0kl0GEa8WfkY65OBzlqHDL,spotify:track:0kl0GEa8WfkY65OBzlqHDL,https://api.spotify.com/v1/tracks/0kl0GEa8WfkY65OBzlqHDL,https://api.spotify.com/v1/audio-analysis/0kl0GEa8WfkY65OBzlqHDL,247656,4
5055,0.818,0.575,10,-6.354,0,0.26,0.608,1.15e-05,0.254,0.72,132.115,audio_features,5M9hgyDRcMzotYHEXvqhtC,spotify:track:5M9hgyDRcMzotYHEXvqhtC,https://api.spotify.com/v1/tracks/5M9hgyDRcMzotYHEXvqhtC,https://api.spotify.com/v1/audio-analysis/5M9hgyDRcMzotYHEXvqhtC,236565,4
5056,0.861,0.626,7,-9.157,1,0.322,0.111,0.0,0.101,0.439,99.97,audio_features,3v1ypIgbtMEzYf3mxNFokn,spotify:track:3v1ypIgbtMEzYf3mxNFokn,https://api.spotify.com/v1/tracks/3v1ypIgbtMEzYf3mxNFokn,https://api.spotify.com/v1/audio-analysis/3v1ypIgbtMEzYf3mxNFokn,211600,4
5057,0.432,0.869,11,-2.323,0,0.107,0.0891,0.0,0.0931,0.605,177.832,audio_features,6NTwDkQzaBBOdL5PKGsX3i,spotify:track:6NTwDkQzaBBOdL5PKGsX3i,https://api.spotify.com/v1/tracks/6NTwDkQzaBBOdL5PKGsX3i,https://api.spotify.com/v1/audio-analysis/6NTwDkQzaBBOdL5PKGsX3i,243618,4
5058,0.773,0.74,10,-5.172,0,0.355,0.326,1.88e-05,0.0922,0.688,160.122,audio_features,317yGbFSzo3hbJ5KhRvahe,spotify:track:317yGbFSzo3hbJ5KhRvahe,https://api.spotify.com/v1/tracks/317yGbFSzo3hbJ5KhRvahe,https://api.spotify.com/v1/audio-analysis/317yGbFSzo3hbJ5KhRvahe,220700,4
5059,0.64,0.544,7,-7.589,1,0.036,0.511,2e-06,0.103,0.576,176.073,audio_features,4A4SQ0v3dOv5PA75GKmrg3,spotify:track:4A4SQ0v3dOv5PA75GKmrg3,https://api.spotify.com/v1/tracks/4A4SQ0v3dOv5PA75GKmrg3,https://api.spotify.com/v1/audio-analysis/4A4SQ0v3dOv5PA75GKmrg3,234375,4
5060,0.8,0.671,10,-5.399,0,0.0764,0.039,2.5e-05,0.122,0.321,129.988,audio_features,3N9t10PssX8NIzReUIULNP,spotify:track:3N9t10PssX8NIzReUIULNP,https://api.spotify.com/v1/tracks/3N9t10PssX8NIzReUIULNP,https://api.spotify.com/v1/audio-analysis/3N9t10PssX8NIzReUIULNP,273800,4
5061,0.799,0.758,6,-5.915,1,0.367,0.397,0.0,0.0691,0.627,140.102,audio_features,493MGLHzP2tCDiSZxeCuBC,spotify:track:493MGLHzP2tCDiSZxeCuBC,https://api.spotify.com/v1/tracks/493MGLHzP2tCDiSZxeCuBC,https://api.spotify.com/v1/audio-analysis/493MGLHzP2tCDiSZxeCuBC,193090,4
5062,0.655,0.939,0,-4.453,0,0.451,0.044,0.00205,0.0658,0.438,119.943,audio_features,1OS1168YlC3rDPBpEF5GLp,spotify:track:1OS1168YlC3rDPBpEF5GLp,https://api.spotify.com/v1/tracks/1OS1168YlC3rDPBpEF5GLp,https://api.spotify.com/v1/audio-analysis/1OS1168YlC3rDPBpEF5GLp,206702,4
5063,0.882,0.747,0,-5.121,0,0.193,0.302,0.0,0.303,0.619,119.968,audio_features,38yO5JuwYujWm8XBvMOOrk,spotify:track:38yO5JuwYujWm8XBvMOOrk,https://api.spotify.com/v1/tracks/38yO5JuwYujWm8XBvMOOrk,https://api.spotify.com/v1/audio-analysis/38yO5JuwYujWm8XBvMOOrk,290400,4
5064,0.573,0.591,11,-6.715,0,0.331,0.0107,0.0,0.455,0.232,86.721,audio_features,1W6wxOOYyJyyok8fqYSZ3m,spotify:track:1W6wxOOYyJyyok8fqYSZ3m,https://api.spotify.com/v1/tracks/1W6wxOOYyJyyok8fqYSZ3m,https://api.spotify.com/v1/audio-analysis/1W6wxOOYyJyyok8fqYSZ3m,230713,5
5065,0.567,0.644,0,-5.699,1,0.0278,0.0404,5.03e-06,0.0632,0.212,140.038,audio_features,2zLIP4R6Yt3afkyh7uhmar,spotify:track:2zLIP4R6Yt3afkyh7uhmar,https://api.spotify.com/v1/tracks/2zLIP4R6Yt3afkyh7uhmar,https://api.spotify.com/v1/audio-analysis/2zLIP4R6Yt3afkyh7uhmar,223899,4
5066,0.763,0.864,8,-5.583,1,0.0305,0.0161,0.0728,0.119,0.82,134.986,audio_features,7GXztuTdC9BzBxp6QTc9XZ,spotify:track:7GXztuTdC9BzBxp6QTc9XZ,https://api.spotify.com/v1/tracks/7GXztuTdC9BzBxp6QTc9XZ,https://api.spotify.com/v1/audio-analysis/7GXztuTdC9BzBxp6QTc9XZ,286213,4
5067,0.715,0.621,6,-6.974,1,0.456,0.138,0.0,0.0803,0.319,90.253,audio_features,7dDMrBKambvHdIE2ye6jXj,spotify:track:7dDMrBKambvHdIE2ye6jXj,https://api.spotify.com/v1/tracks/7dDMrBKambvHdIE2ye6jXj,https://api.spotify.com/v1/audio-analysis/7dDMrBKambvHdIE2ye6jXj,208345,4
5068,0.876,0.689,8,-6.351,1,0.265,0.313,0.000759,0.126,0.439,145.08,audio_features,1TKxSYt3vU1vmDl7ddioXE,spotify:track:1TKxSYt3vU1vmDl7ddioXE,https://api.spotify.com/v1/tracks/1TKxSYt3vU1vmDl7ddioXE,https://api.spotify.com/v1/audio-analysis/1TKxSYt3vU1vmDl7ddioXE,215993,4
5069,0.846,0.629,0,-4.475,1,0.115,0.133,0.0,0.0867,0.712,120.051,audio_features,7F8zch75bcSQttJTn4wR5G,spotify:track:7F8zch75bcSQttJTn4wR5G,https://api.spotify.com/v1/tracks/7F8zch75bcSQttJTn4wR5G,https://api.spotify.com/v1/audio-analysis/7F8zch75bcSQttJTn4wR5G,215392,4
5070,0.554,0.562,2,-5.588,0,0.0307,0.126,0.0,0.113,0.0527,133.98,audio_features,1pQ7Z3oMyJXnHydstuxL7F,spotify:track:1pQ7Z3oMyJXnHydstuxL7F,https://api.spotify.com/v1/tracks/1pQ7Z3oMyJXnHydstuxL7F,https://api.spotify.com/v1/audio-analysis/1pQ7Z3oMyJXnHydstuxL7F,233079,4
5071,0.827,0.658,6,-3.846,1,0.0517,0.0224,0.0,0.0417,0.523,115.016,audio_features,7fCNUWi6uflDTQ08srxMZk,spotify:track:7fCNUWi6uflDTQ08srxMZk,https://api.spotify.com/v1/tracks/7fCNUWi6uflDTQ08srxMZk,https://api.spotify.com/v1/audio-analysis/7fCNUWi6uflDTQ08srxMZk,152862,4
5072,0.592,0.731,7,-5.794,0,0.0404,0.0185,0.0,0.726,0.392,166.028,audio_features,6GW4n7EdAV9w8YpAgtJnuc,spotify:track:6GW4n7EdAV9w8YpAgtJnuc,https://api.spotify.com/v1/tracks/6GW4n7EdAV9w8YpAgtJnuc,https://api.spotify.com/v1/audio-analysis/6GW4n7EdAV9w8YpAgtJnuc,202563,4
5073,0.616,0.53,6,-6.581,0,0.0386,0.05,0.0,0.0985,0.17,145.134,audio_features,4fPUiN5BT02UXJkGlphfNs,spotify:track:4fPUiN5BT02UXJkGlphfNs,https://api.spotify.com/v1/tracks/4fPUiN5BT02UXJkGlphfNs,https://api.spotify.com/v1/audio-analysis/4fPUiN5BT02UXJkGlphfNs,205880,4
5074,0.808,0.836,8,-2.3,1,0.0506,0.00857,0.00016,0.113,0.755,94.979,audio_features,6tuzPD1zPPvwMbGiD0TBay,spotify:track:6tuzPD1zPPvwMbGiD0TBay,https://api.spotify.com/v1/tracks/6tuzPD1zPPvwMbGiD0TBay,https://api.spotify.com/v1/audio-analysis/6tuzPD1zPPvwMbGiD0TBay,141474,4
5075,0.592,0.882,11,-5.055,0,0.0358,0.00382,0.0,0.298,0.577,123.958,audio_features,4C6IBSWdeKpiEChXGhZaRs,spotify:track:4C6IBSWdeKpiEChXGhZaRs,https://api.spotify.com/v1/tracks/4C6IBSWdeKpiEChXGhZaRs,https://api.spotify.com/v1/audio-analysis/4C6IBSWdeKpiEChXGhZaRs,168917,4
5076,0.705,0.714,11,-6.39,0,0.0792,0.0249,0.0,0.253,0.434,104.996,audio_features,7fwXWKdDNI5IutOMc5OKYw,spotify:track:7fwXWKdDNI5IutOMc5OKYw,https://api.spotify.com/v1/tracks/7fwXWKdDNI5IutOMc5OKYw,https://api.spotify.com/v1/audio-analysis/7fwXWKdDNI5IutOMc5OKYw,209733,4
5077,0.698,0.633,4,-4.939,1,0.0349,0.598,0.0,0.205,0.766,117.751,audio_features,0XLve6cs3OmA1E704IU8HL,spotify:track:0XLve6cs3OmA1E704IU8HL,https://api.spotify.com/v1/tracks/0XLve6cs3OmA1E704IU8HL,https://api.spotify.com/v1/audio-analysis/0XLve6cs3OmA1E704IU8HL,149764,4
5078,0.669,0.912,4,-2.729,1,0.121,0.126,0.0,0.348,0.676,92.298,audio_features,39vJqbfolMyPJtJuyoj1EM,spotify:track:39vJqbfolMyPJtJuyoj1EM,https://api.spotify.com/v1/tracks/39vJqbfolMyPJtJuyoj1EM,https://api.spotify.com/v1/audio-analysis/39vJqbfolMyPJtJuyoj1EM,175761,4
5079,0.725,0.793,3,-4.158,1,0.0403,0.578,0.0,0.405,0.647,107.052,audio_features,1IcbQvHb9B7MikgQjfJtAl,spotify:track:1IcbQvHb9B7MikgQjfJtAl,https://api.spotify.com/v1/tracks/1IcbQvHb9B7MikgQjfJtAl,https://api.spotify.com/v1/audio-analysis/1IcbQvHb9B7MikgQjfJtAl,136176,4
5080,0.706,0.53,8,-9.507,0,0.223,0.0108,0.0,0.127,0.135,79.971,audio_features,7u2zRC5N5PVzi9s5795tSg,spotify:track:7u2zRC5N5PVzi9s5795tSg,https://api.spotify.com/v1/tracks/7u2zRC5N5PVzi9s5795tSg,https://api.spotify.com/v1/audio-analysis/7u2zRC5N5PVzi9s5795tSg,325853,4
5081,0.591,0.507,8,-10.98,0,0.714,0.35,0.0,0.165,0.221,75.567,audio_features,3CE20FnHS1mbTeySpQNx6f,spotify:track:3CE20FnHS1mbTeySpQNx6f,https://api.spotify.com/v1/tracks/3CE20FnHS1mbTeySpQNx6f,https://api.spotify.com/v1/audio-analysis/3CE20FnHS1mbTeySpQNx6f,207240,4
5082,0.627,0.55,7,-6.783,0,0.049,0.11,0.0,0.432,0.105,129.884,audio_features,28GUlwvVnkkx8AmzeoJumT,spotify:track:28GUlwvVnkkx8AmzeoJumT,https://api.spotify.com/v1/tracks/28GUlwvVnkkx8AmzeoJumT,https://api.spotify.com/v1/audio-analysis/28GUlwvVnkkx8AmzeoJumT,208173,4
5083,0.512,0.459,5,-9.869,0,0.0772,0.155,6.2e-06,0.0571,0.697,100.135,audio_features,7cH1th3hT6toorDAdK3mgo,spotify:track:7cH1th3hT6toorDAdK3mgo,https://api.spotify.com/v1/tracks/7cH1th3hT6toorDAdK3mgo,https://api.spotify.com/v1/audio-analysis/7cH1th3hT6toorDAdK3mgo,191640,4
5084,0.51,0.75,8,-8.069,1,0.703,0.259,0.0,0.0749,0.657,80.717,audio_features,25HNUThG21gxTSMe3pXFKD,spotify:track:25HNUThG21gxTSMe3pXFKD,https://api.spotify.com/v1/tracks/25HNUThG21gxTSMe3pXFKD,https://api.spotify.com/v1/audio-analysis/25HNUThG21gxTSMe3pXFKD,348333,4
5085,0.341,0.435,10,-10.035,0,0.302,0.341,0.0,0.185,0.387,175.036,audio_features,3bG3G0Ote4ly6xXM9We6W2,spotify:track:3bG3G0Ote4ly6xXM9We6W2,https://api.spotify.com/v1/tracks/3bG3G0Ote4ly6xXM9We6W2,https://api.spotify.com/v1/audio-analysis/3bG3G0Ote4ly6xXM9We6W2,228187,5
5086,0.667,0.495,7,-7.86,0,0.383,0.00599,0.0,0.468,0.379,159.96,audio_features,1dvY3tlXfEEgNvbe1ba2HC,spotify:track:1dvY3tlXfEEgNvbe1ba2HC,https://api.spotify.com/v1/tracks/1dvY3tlXfEEgNvbe1ba2HC,https://api.spotify.com/v1/audio-analysis/1dvY3tlXfEEgNvbe1ba2HC,243173,4
5087,0.547,0.773,11,-5.947,0,0.36,0.668,0.0,0.276,0.626,80.161,audio_features,3BtCDRg16qmuYNZxYdjeQv,spotify:track:3BtCDRg16qmuYNZxYdjeQv,https://api.spotify.com/v1/tracks/3BtCDRg16qmuYNZxYdjeQv,https://api.spotify.com/v1/audio-analysis/3BtCDRg16qmuYNZxYdjeQv,249240,4
